epoch,G,D,cycle,id
283,0.55,0.16,0.17,0.21
284,0.62,0.14,0.2,0.25
285,0.82,0.15,0.3,0.34
286,0.56,0.14,0.2,0.22
287,0.53,0.15,0.16,0.2
288,0.57,0.14,0.19,0.23
289,0.69,0.14,0.23,0.28
290,0.78,0.15,0.29,0.34
291,0.56,0.15,0.2,0.21
292,0.47,0.16,0.16,0.2
293,0.54,0.14,0.18,0.21
294,0.5,0.17,0.17,0.21
295,0.65,0.17,0.24,0.28
296,0.53,0.15,0.16,0.19
297,0.41,0.2,0.15,0.17
298,0.44,0.17,0.15,0.18
299,0.5,0.16,0.15,0.17
300,0.42,0.2,0.15,0.18
301,0.39,0.2,0.13,0.17
302,0.39,0.2,0.14,0.17
303,0.39,0.2,0.14,0.17
304,0.42,0.2,0.15,0.18
305,0.39,0.2,0.14,0.17
306,0.41,0.2,0.15,0.18
307,0.4,0.2,0.14,0.18
308,0.43,0.2,0.16,0.19
309,0.39,0.2,0.14,0.17
310,0.39,0.2,0.14,0.17
311,0.39,0.2,0.14,0.17
312,0.42,0.2,0.15,0.18
313,0.4,0.2,0.14,0.18
314,0.44,0.2,0.16,0.19
315,0.39,0.2,0.14,0.17
316,0.39,0.2,0.14,0.17
317,0.39,0.2,0.14,0.17
318,0.44,0.2,0.16,0.19
319,0.39,0.2,0.14,0.17
320,0.4,0.2,0.14,0.17
321,0.39,0.2,0.13,0.17
322,0.42,0.2,0.15,0.19
323,0.39,0.2,0.14,0.17
324,0.44,0.2,0.17,0.2
325,0.4,0.2,0.14,0.17
326,0.4,0.2,0.14,0.17
327,0.4,0.2,0.14,0.17
328,0.41,0.2,0.15,0.18
329,0.39,0.2,0.14,0.17
330,0.42,0.2,0.15,0.19
331,0.38,0.2,0.13,0.17
332,0.39,0.2,0.14,0.17
333,0.39,0.2,0.14,0.17
334,0.45,0.19,0.16,0.19
335,0.47,0.17,0.14,0.17
336,0.51,0.16,0.15,0.18
337,0.5,0.16,0.14,0.18
338,0.55,0.16,0.17,0.2
339,0.48,0.16,0.14,0.17
340,0.47,0.16,0.13,0.16
341,0.47,0.16,0.13,0.16
342,0.49,0.16,0.14,0.17
343,0.48,0.16,0.14,0.17
344,0.52,0.16,0.15,0.19
345,0.47,0.16,0.13,0.16
346,0.47,0.16,0.13,0.16
347,0.47,0.16,0.13,0.16
