epoch,G,D,cycle,id
0,2.73,1.92,0.38,0.5
1,50715.43,6008.94,23151.3,15569.19
2,19.94,100.64,0.4,0.53
3,3.22,28.41,0.42,0.56
4,5.84,50.83,0.42,0.57
5,5.37,47.37,0.43,0.57
6,4.18,748.65,0.45,0.6
7,65.2,1871.16,0.44,0.59
8,107.56,682.88,0.4,0.54
9,7.38,6.79,0.42,0.56
10,14.05,25388.3,0.41,0.55
11,83.52,1439.64,0.42,0.57
12,30.28,760.46,0.44,0.58
13,36.74,1030.51,0.45,0.6
14,117.75,989.47,0.42,0.56
15,11.28,660.17,0.44,0.59
16,11.84,1106.22,0.44,0.58
17,38.45,427.2,0.42,0.56
18,78.59,1379.41,0.42,0.57
19,5.27,212.56,0.45,0.6
20,208.12,157776.01,0.47,0.62
21,67.85,2774.1,0.43,0.57
22,24.57,1909.93,0.45,0.6
23,216.25,1726.79,0.42,0.55
24,11.32,2562.3,0.44,0.59
25,174.43,993.72,0.46,0.62
26,143.47,2935.91,0.45,0.6
27,42.58,355.78,0.43,0.57
28,378.4,3274.6,0.42,0.56
29,52.55,149.89,0.44,0.59
30,173.92,3268.84,0.45,0.6
31,89.91,1036.16,0.43,0.57
32,24.31,2119.2,0.44,0.58
33,95.18,1472.7,0.42,0.57
34,2.84,1328.61,0.44,0.58
35,11.2,1866.26,0.44,0.58
36,28.86,641.11,0.44,0.59
37,239.07,2354.41,0.43,0.56
38,3.38,22.5,0.44,0.59
39,93.35,2616.4,0.44,0.59
40,7.52,138.82,0.42,0.57
41,94.42,2167.1,0.43,0.57
42,27.25,670.19,0.44,0.59
43,4.23,1271.9,0.43,0.58
44,496.72,1071.47,0.56,0.72
45,9.53,847.21,0.43,0.58
46,42.5,127853.84,0.43,0.57
47,57.02,6133.21,0.44,0.58
48,83.83,1003.8,0.41,0.55
49,242.37,3114.61,0.42,0.56
50,9.98,182.61,0.43,0.57
51,30.54,3624.98,0.43,0.58
52,3.17,511.62,0.44,0.59
53,162.74,3220.47,0.44,0.59
54,6.77,1382.92,0.44,0.58
55,59.42,2085.68,0.44,0.59
56,12.16,2096.66,0.43,0.58
57,22.93,1066.13,0.44,0.59
58,24.66,2642.9,0.44,0.58
59,5.75,126.95,0.43,0.57
60,85.64,3402.71,0.43,0.57
61,11.5,693.62,0.44,0.58
62,6.71,2278.02,0.43,0.58
63,78.06,1442.28,0.43,0.57
64,8.25,1008.07,0.44,0.58
65,21.72,1995.89,0.43,0.58
66,5.62,33.86,0.44,0.59
67,24.09,1221.95,0.44,0.58
68,21.46,1752.87,0.43,0.58
69,7.72,118.32,0.44,0.58
