epoch,G,D,cycle,id
0,2.38,0.35,0.9,1.19
1,2.15,0.31,0.8,1.06
2,1.49,0.45,0.52,0.61
3,3.66,0.6,1.35,1.62
4,2.17,0.33,0.81,1.06
5,2.06,0.31,0.75,1.0
6,1.92,0.3,0.69,0.93
7,1.7,0.3,0.6,0.8
8,1.28,0.29,0.43,0.55
9,1.12,0.28,0.41,0.43
10,1.98,0.28,0.73,0.95
11,1.67,0.28,0.59,0.77
12,1.17,0.27,0.38,0.49
13,1.92,0.27,0.75,0.85
14,2.01,0.27,0.74,0.97
15,1.91,0.27,0.69,0.91
16,1.77,0.24,0.63,0.84
17,1.58,0.25,0.54,0.71
18,1.13,0.24,0.37,0.48
19,1.51,0.27,0.56,0.59
20,1.99,0.26,0.74,0.96
21,1.85,0.23,0.68,0.87
22,1.7,0.23,0.61,0.76
23,1.36,0.23,0.5,0.57
24,1.06,0.19,0.36,0.41
25,1.6,0.27,0.55,0.73
26,1.07,0.27,0.39,0.47
27,1.43,0.26,0.67,0.56
28,1.86,0.4,0.7,0.88
29,1.76,0.26,0.64,0.8
30,1.55,0.23,0.57,0.68
31,1.16,0.2,0.44,0.47
32,1.17,0.16,0.42,0.51
33,1.78,0.18,0.64,0.85
34,1.58,0.18,0.56,0.75
35,1.26,0.18,0.44,0.57
36,0.85,0.16,0.32,0.33
37,0.92,0.16,0.38,0.37
38,1.36,0.16,0.49,0.65
39,0.86,0.15,0.32,0.35
40,0.9,0.18,0.39,0.4
41,1.75,0.21,0.64,0.83
42,1.33,0.18,0.47,0.63
43,0.79,0.21,0.32,0.37
44,0.82,0.22,0.35,0.39
45,1.57,0.21,0.63,0.79
46,1.28,0.19,0.5,0.65
47,0.94,0.17,0.35,0.42
48,0.85,0.2,0.38,0.39
49,1.54,0.18,0.65,0.77
50,1.32,0.17,0.51,0.62
51,0.94,0.13,0.36,0.4
52,1.1,0.13,0.46,0.47
53,1.58,0.14,0.6,0.78
54,1.37,0.14,0.51,0.67
55,0.99,0.18,0.38,0.5
56,0.8,0.15,0.31,0.32
57,0.92,0.19,0.42,0.41
58,1.08,0.18,0.44,0.55
59,1.45,0.13,0.55,0.72
60,1.17,0.14,0.45,0.57
61,0.86,0.22,0.34,0.37
62,0.98,0.13,0.4,0.4
63,1.46,0.16,0.55,0.7
64,1.23,0.15,0.46,0.59
65,0.92,0.13,0.33,0.41
66,0.76,0.13,0.3,0.31
67,1.26,0.12,0.5,0.58
68,0.9,0.12,0.34,0.38
69,0.84,0.12,0.33,0.34
70,1.34,0.13,0.5,0.65
71,1.08,0.17,0.4,0.51
72,0.75,0.12,0.26,0.31
73,0.93,0.13,0.35,0.4
74,1.29,0.12,0.48,0.63
75,1.02,0.12,0.37,0.48
76,0.74,0.13,0.26,0.3
77,0.75,0.13,0.28,0.29
78,1.08,0.12,0.39,0.51
79,0.76,0.12,0.27,0.32
80,0.69,0.12,0.25,0.27
81,1.09,0.12,0.39,0.52
82,0.75,0.12,0.26,0.31
83,0.69,0.13,0.25,0.26
84,1.04,0.12,0.37,0.49
85,0.74,0.12,0.27,0.29
86,0.69,0.12,0.28,0.24
87,1.29,0.12,0.54,0.58
88,1.44,0.13,0.55,0.7
89,1.16,0.16,0.45,0.55
90,0.85,0.13,0.31,0.36
91,0.68,0.12,0.25,0.26
92,0.89,0.12,0.32,0.39
93,0.73,0.12,0.27,0.28
94,1.09,0.12,0.41,0.5
95,0.74,0.12,0.28,0.28
96,0.99,0.12,0.36,0.45
97,1.21,0.15,0.45,0.58
98,0.9,0.15,0.32,0.41
99,0.68,0.16,0.24,0.26
100,0.55,0.2,0.24,0.23
101,0.71,0.18,0.3,0.32
102,1.17,0.16,0.43,0.56
103,0.82,0.12,0.29,0.35
104,0.64,0.14,0.24,0.25
105,0.79,0.17,0.31,0.3
106,0.97,0.16,0.36,0.44
107,1.14,0.13,0.41,0.55
108,0.86,0.13,0.3,0.39
109,0.64,0.14,0.21,0.25
110,0.53,0.2,0.21,0.23
111,0.71,0.16,0.26,0.33
112,0.77,0.19,0.34,0.33
113,1.25,0.17,0.49,0.59
114,0.79,0.17,0.31,0.3
115,0.7,0.14,0.24,0.3
116,0.98,0.16,0.38,0.47
117,0.7,0.16,0.23,0.29
118,0.64,0.16,0.22,0.24
119,0.91,0.16,0.33,0.4
120,0.63,0.16,0.21,0.24
121,0.72,0.16,0.24,0.29
122,0.97,0.16,0.35,0.44
123,0.7,0.16,0.23,0.29
124,0.6,0.16,0.19,0.22
