epoch,G,D,cycle,id
0,1.88,1.04,0.79,0.1
1,5936.22,978.79,3733.72,255.39
2,12.54,74.36,0.81,0.1
3,2.56,7.77,0.88,0.11
4,10.81,48.1,0.8,0.1
5,2.21,7.08,0.88,0.11
6,2.39,276.22,0.86,0.11
7,5.18,3182.11,0.9,0.11
8,11.21,50.8,0.83,0.11
9,28.53,621.44,0.86,0.11
10,11.54,50.28,1.18,0.14
11,49.89,217.46,0.98,0.12
12,7.3,60.48,0.83,0.11
13,3.28,2810.35,0.87,0.11
14,43.39,1103.73,0.9,0.12
15,51.93,563.75,0.84,0.11
16,16.38,360.97,0.86,0.11
17,17.6,232.58,0.89,0.11
18,8.06,191.45,0.86,0.11
19,4.76,167.17,0.88,0.11
20,4.25,78.79,0.86,0.11
21,3.61,141.73,0.87,0.11
22,2.32,41.02,0.88,0.11
23,3.29,95.62,0.88,0.11
24,2.1,6.63,0.87,0.11
25,2.39,83.74,0.87,0.11
26,2.12,4.55,0.87,0.11
27,2.51,52.88,0.87,0.11
28,2.13,16.98,0.88,0.11
29,2.06,18.01,0.87,0.11
30,2.05,23.05,0.87,0.11
31,2.02,1.53,0.87,0.11
32,1.95,12.25,0.87,0.11
33,2.04,9.33,0.87,0.11
34,2.04,16.59,0.87,0.11
35,1.98,0.58,0.87,0.11
36,3.37,1.16,0.87,0.11
37,2.03,0.75,0.87,0.11
38,2.03,4.31,0.86,0.11
39,2.05,11.45,0.87,0.11
40,2.05,9.02,0.88,0.11
41,2.02,2.92,0.87,0.11
42,2.02,4.63,0.86,0.11
43,2.12,5.39,0.87,0.11
44,1.9,5.57,0.87,0.11
45,4.28,35.23,0.84,0.11
46,2.02,47.52,0.89,0.11
47,3.63,21.49,0.89,0.11
48,1.99,113.06,0.88,0.11
49,10.82,321.4,0.86,0.11
50,11.07,87.75,0.91,0.12
51,2.08,15.42,0.89,0.11
52,2.33,32.75,0.88,0.11
53,2.02,0.93,0.88,0.11
54,2.02,7.9,0.87,0.11
55,2.02,7.06,0.87,0.11
56,2.04,20.76,0.87,0.11
57,2.03,0.64,0.88,0.11
58,2.03,0.59,0.88,0.11
59,2.03,0.64,0.88,0.11
60,2.02,0.6,0.88,0.11
61,2.02,0.6,0.87,0.11
62,2.02,0.61,0.87,0.11
63,2.0,0.62,0.87,0.11
64,1.77,0.57,0.82,0.11
65,2.07,0.64,0.87,0.11
66,2.03,0.6,0.88,0.11
67,2.03,0.63,0.87,0.11
68,2.02,0.54,0.87,0.11
69,2.02,0.59,0.87,0.11
70,2.03,0.63,0.87,0.11
71,2.01,0.55,0.87,0.11
72,1.98,0.6,0.86,0.11
73,1.61,0.47,0.85,0.11
74,62.77,17.34,12.7,1.48
75,18.34,2517.89,0.88,0.11
76,14084.48,8139.42,7.34,0.95
77,72.41,2300.64,0.83,0.11
78,30.38,1547.03,0.86,0.11
79,91.37,2295.49,0.89,0.11
80,4.41,85.32,0.85,0.11
81,37.42,503.7,0.85,0.11
82,138.6,33.56,2.39,0.23
83,9.42,176.07,0.85,0.11
84,7.38,390.04,0.86,0.11
85,23.62,999.59,0.91,0.12
86,13.45,519.42,0.85,0.11
87,3.18,9.09,0.86,0.11
88,2.01,1.32,0.86,0.11
89,2.12,0.62,0.86,0.11
90,2.04,0.54,0.86,0.11
91,1.94,0.64,0.86,0.11
92,1.8,0.66,0.87,0.11
93,1.33,0.34,0.93,0.12
94,6.02,33.8,1.46,0.19
95,2.34,58.12,0.9,0.11
96,11.57,8.21,1.38,0.14
97,2.35,24.94,0.86,0.11
98,2.11,6.65,0.86,0.11
99,2.02,0.59,0.86,0.11
100,2.03,0.59,0.86,0.11
101,2.03,0.56,0.86,0.11
102,2.03,0.67,0.86,0.11
103,2.01,0.68,0.86,0.11
104,2.0,0.59,0.86,0.11
105,2.0,1.24,0.86,0.11
106,2.0,0.63,0.86,0.11
107,1.98,0.59,0.86,0.11
108,1.94,0.55,0.86,0.11
109,1.96,0.54,0.86,0.11
110,2.01,0.57,0.84,0.11
111,2.02,0.57,0.85,0.11
112,2.02,0.55,0.85,0.11
113,1.99,0.57,0.85,0.11
114,2.02,0.88,0.86,0.11
115,1.89,0.56,0.87,0.11
116,1.66,0.32,1.04,0.14
117,2.0,0.63,0.86,0.11
118,1.78,0.51,0.9,0.11
119,1.31,0.23,0.96,0.13
120,1.4,0.33,0.91,0.12
121,3.25,0.71,2.13,0.19
122,1.94,0.51,0.85,0.11
123,1.8,0.48,0.85,0.11
124,3.06,1.35,0.88,0.11
125,2.05,3.74,0.85,0.11
126,2.0,0.6,0.85,0.11
127,1.99,0.56,0.85,0.11
128,1.98,0.47,0.84,0.11
129,1.94,0.53,0.84,0.11
130,1.89,0.53,0.83,0.11
131,0.99,0.35,0.7,0.1
132,90.91,0.33,84.14,6.7
133,2.04,0.5,0.85,0.11
134,2.04,0.59,0.84,0.11
135,2.01,0.37,0.86,0.11
136,2.0,0.53,0.87,0.11
137,2.01,0.54,0.85,0.11
138,2.06,0.42,0.92,0.11
139,2.05,0.52,0.87,0.11
140,1.98,0.56,0.88,0.11
141,2.03,0.48,0.84,0.11
142,2.22,0.74,0.94,0.12
143,1.92,0.47,0.86,0.11
144,1.97,0.53,0.85,0.11
145,1.48,0.37,1.07,0.14
146,2.1,0.53,0.84,0.11
147,2.01,0.45,0.85,0.11
148,2.04,0.53,0.84,0.11
149,1.99,0.59,0.85,0.11
