epoch,G,D,cycle,id
0,2.03,1.05,0.07,0.97
1,1.97,1.32,0.05,0.74
2,1.85,0.99,0.06,0.78
3,1.84,0.89,0.05,0.85
4,1.98,0.85,0.07,0.92
5,1.89,0.81,0.06,0.84
6,1.75,0.76,0.06,0.72
7,1.58,0.82,0.04,0.49
8,1.62,1.05,0.04,0.43
9,1.62,0.84,0.06,0.61
10,1.53,0.69,0.06,0.65
11,1.9,0.68,0.07,0.87
12,1.77,0.65,0.06,0.79
13,1.47,0.57,0.06,0.65
14,0.82,0.44,0.06,0.44
15,1.54,0.46,0.09,0.71
16,2.12,0.48,0.08,1.05
17,1.54,0.51,0.09,0.75
18,1.55,0.63,0.05,0.53
19,1.3,0.38,0.06,0.72
20,1.09,0.53,0.11,0.53
21,1.29,0.21,0.07,1.04
22,1.21,0.57,0.07,0.83
23,1.14,0.42,0.06,0.72
24,0.83,0.33,0.1,0.63
25,0.63,0.25,0.07,0.46
26,0.58,0.35,0.07,0.43
27,0.8,0.36,0.08,0.6
28,0.6,0.21,0.05,0.44
29,0.49,0.26,0.05,0.33
30,0.5,0.35,0.06,0.33
31,0.97,0.23,0.06,0.78
32,1.1,0.29,0.08,0.78
33,0.85,0.16,0.05,0.64
34,0.7,0.17,0.05,0.5
35,0.53,0.2,0.04,0.34
36,0.53,0.17,0.04,0.38
37,0.82,0.32,0.07,0.6
38,0.57,0.15,0.05,0.39
39,0.59,0.22,0.03,0.39
40,0.85,0.16,0.06,0.66
41,0.67,0.17,0.05,0.49
42,0.47,0.15,0.03,0.3
43,0.61,0.16,0.03,0.42
44,0.81,0.18,0.06,0.65
45,0.62,0.15,0.04,0.45
46,0.51,0.16,0.03,0.31
47,0.49,0.17,0.05,0.34
48,0.82,0.15,0.04,0.62
49,1.0,0.2,0.07,0.75
50,1.58,0.47,0.04,0.58
51,0.69,0.39,0.08,0.49
52,0.58,0.16,0.05,0.35
53,0.73,0.14,0.06,0.51
54,0.49,0.14,0.05,0.28
55,0.62,0.15,0.05,0.42
56,0.56,0.17,0.04,0.35
57,0.79,0.15,0.05,0.6
58,0.61,0.14,0.04,0.4
59,0.49,0.18,0.03,0.32
60,0.76,0.17,0.05,0.53
61,0.54,0.14,0.04,0.33
62,0.6,0.17,0.04,0.43
63,0.89,0.17,0.06,0.66
64,0.72,0.15,0.05,0.52
65,0.51,0.14,0.04,0.31
66,0.64,0.14,0.03,0.47
67,0.85,0.16,0.06,0.63
68,0.63,0.15,0.04,0.47
69,0.52,0.16,0.03,0.31
70,0.51,0.14,0.03,0.32
71,0.69,0.17,0.06,0.53
72,0.53,0.16,0.03,0.32
73,0.52,0.15,0.03,0.37
74,0.8,0.17,0.05,0.58
75,0.6,0.15,0.04,0.4
76,0.47,0.15,0.03,0.27
77,0.57,0.15,0.04,0.37
78,0.62,0.15,0.03,0.42
79,0.83,0.17,0.05,0.66
80,0.68,0.14,0.04,0.49
81,0.42,0.17,0.03,0.31
82,0.67,0.17,0.03,0.46
83,0.82,0.14,0.05,0.6
84,0.6,0.19,0.05,0.47
85,0.41,0.2,0.03,0.29
86,0.48,0.17,0.03,0.35
87,0.76,0.17,0.05,0.53
88,0.57,0.17,0.03,0.35
89,0.5,0.17,0.02,0.3
90,0.66,0.17,0.04,0.45
91,0.45,0.17,0.03,0.25
92,0.54,0.17,0.03,0.33
93,0.74,0.17,0.04,0.51
94,0.54,0.17,0.03,0.33
95,0.5,0.17,0.02,0.3
96,0.73,0.15,0.04,0.51
97,0.45,0.18,0.03,0.32
98,0.58,0.19,0.06,0.44
99,0.63,0.14,0.03,0.41
100,0.4,0.18,0.03,0.29
101,0.46,0.14,0.03,0.28
102,0.47,0.18,0.03,0.27
103,0.68,0.14,0.04,0.47
104,0.43,0.15,0.03,0.26
105,0.57,0.16,0.04,0.35
106,0.71,0.15,0.04,0.5
107,0.44,0.16,0.03,0.3
108,0.51,0.17,0.03,0.3
109,0.75,0.15,0.05,0.53
110,0.53,0.16,0.03,0.34
111,0.5,0.16,0.03,0.3
112,0.59,0.15,0.03,0.38
113,0.47,0.15,0.02,0.27
114,0.53,0.15,0.04,0.35
115,0.53,0.13,0.02,0.35
116,0.77,0.15,0.06,0.57
117,0.47,0.18,0.03,0.35
118,0.49,0.13,0.02,0.29
119,0.57,0.18,0.04,0.43
120,0.45,0.13,0.02,0.25
121,0.49,0.15,0.02,0.34
122,0.76,0.17,0.05,0.54
123,0.53,0.15,0.03,0.32
124,0.36,0.17,0.02,0.24
125,0.54,0.13,0.03,0.34
126,0.42,0.13,0.02,0.23
127,0.55,0.13,0.03,0.35
128,0.42,0.13,0.02,0.23
129,0.55,0.13,0.03,0.36
130,0.43,0.16,0.02,0.23
131,0.48,0.17,0.03,0.34
132,0.44,0.13,0.02,0.24
133,0.53,0.14,0.04,0.38
134,0.44,0.13,0.02,0.24
135,0.46,0.16,0.04,0.33
136,0.53,0.14,0.02,0.32
137,0.61,0.16,0.04,0.46
138,0.48,0.14,0.03,0.32
139,0.36,0.15,0.03,0.25
140,0.48,0.13,0.02,0.28
141,0.47,0.14,0.02,0.26
142,0.58,0.17,0.04,0.45
143,0.48,0.13,0.02,0.28
144,0.42,0.13,0.02,0.23
145,0.49,0.18,0.04,0.36
146,0.46,0.14,0.02,0.26
147,0.43,0.16,0.03,0.3
148,0.48,0.13,0.02,0.28
149,0.61,0.13,0.04,0.41
150,0.38,0.16,0.02,0.25
151,0.53,0.16,0.04,0.32
152,0.48,0.17,0.03,0.36
153,0.44,0.14,0.02,0.24
154,0.38,0.14,0.02,0.23
155,0.61,0.14,0.04,0.43
156,0.45,0.13,0.02,0.25
157,0.35,0.16,0.02,0.23
158,0.52,0.14,0.03,0.34
159,0.43,0.17,0.03,0.31
160,0.39,0.15,0.02,0.23
161,0.6,0.16,0.04,0.38
162,0.43,0.14,0.02,0.27
163,0.56,0.14,0.03,0.35
164,0.37,0.15,0.02,0.21
165,0.4,0.15,0.03,0.23
166,0.39,0.16,0.03,0.26
167,0.54,0.16,0.03,0.34
168,0.67,0.16,0.05,0.52
169,0.51,0.13,0.03,0.31
170,0.41,0.13,0.02,0.22
171,0.41,0.13,0.02,0.22
172,0.46,0.15,0.02,0.31
173,0.66,0.16,0.04,0.45
174,0.46,0.13,0.02,0.28
175,0.4,0.14,0.02,0.21
176,0.32,0.17,0.02,0.21
177,0.47,0.14,0.03,0.29
178,0.44,0.14,0.02,0.24
179,0.49,0.16,0.03,0.35
180,0.41,0.13,0.02,0.21
181,0.35,0.14,0.02,0.19
182,0.41,0.14,0.02,0.22
183,0.37,0.16,0.02,0.24
184,0.47,0.14,0.02,0.28
185,0.64,0.15,0.05,0.49
186,0.47,0.13,0.02,0.28
187,0.36,0.14,0.02,0.22
188,0.51,0.14,0.03,0.33
189,0.33,0.17,0.02,0.23
190,0.37,0.14,0.02,0.21
191,0.56,0.18,0.04,0.41
192,0.44,0.14,0.02,0.27
193,0.41,0.14,0.02,0.21
194,0.32,0.2,0.02,0.21
195,0.53,0.13,0.03,0.33
196,0.64,0.14,0.04,0.45
