epoch,G,D,cycle,id
0,0.95,0.35,0.08,0.57
1,0.9,0.34,0.08,0.53
2,0.82,0.43,0.07,0.46
3,0.82,0.32,0.06,0.46
4,0.87,0.32,0.07,0.49
5,0.82,0.3,0.07,0.46
6,0.72,0.29,0.05,0.37
7,0.59,0.29,0.05,0.25
8,0.87,0.32,0.07,0.49
9,0.82,0.27,0.07,0.46
10,0.77,0.26,0.06,0.41
11,0.63,0.26,0.05,0.3
12,0.73,0.26,0.06,0.38
13,0.84,0.28,0.07,0.48
14,0.81,0.27,0.07,0.44
15,0.76,0.25,0.06,0.37
16,0.61,0.26,0.05,0.22
17,0.82,0.24,0.1,0.53
18,0.85,0.23,0.07,0.48
19,0.78,0.24,0.07,0.44
20,0.7,0.23,0.06,0.39
21,0.53,0.24,0.05,0.27
22,0.47,0.24,0.05,0.29
23,0.66,0.21,0.06,0.37
24,0.5,0.22,0.05,0.25
25,0.41,0.17,0.03,0.2
26,0.73,0.22,0.07,0.41
27,0.44,0.19,0.05,0.24
28,0.46,0.17,0.05,0.25
29,0.66,0.2,0.08,0.42
30,0.49,0.18,0.05,0.3
31,0.39,0.19,0.04,0.19
32,0.31,0.18,0.03,0.18
33,0.49,0.2,0.06,0.27
34,0.56,0.23,0.12,0.34
35,0.85,0.5,0.03,0.14
36,0.7,0.2,0.11,0.39
37,0.45,0.19,0.08,0.2
38,0.46,0.15,0.06,0.24
39,0.58,0.17,0.07,0.38
40,0.52,0.17,0.06,0.28
41,0.36,0.15,0.04,0.16
42,0.39,0.15,0.04,0.23
43,0.63,0.17,0.07,0.38
44,0.54,0.18,0.06,0.3
45,0.4,0.17,0.04,0.18
46,0.47,0.17,0.04,0.25
47,0.65,0.19,0.07,0.4
48,0.57,0.19,0.06,0.33
49,0.45,0.17,0.05,0.23
50,0.37,0.17,0.03,0.17
51,0.49,0.18,0.05,0.25
52,0.35,0.17,0.03,0.14
53,0.4,0.16,0.04,0.18
54,0.49,0.14,0.05,0.27
55,0.61,0.16,0.07,0.4
56,0.57,0.15,0.06,0.33
57,0.41,0.24,0.05,0.24
58,0.38,0.16,0.03,0.17
59,0.39,0.16,0.06,0.21
60,0.48,0.17,0.05,0.26
61,0.62,0.3,0.06,0.38
62,0.54,0.16,0.06,0.31
63,0.39,0.15,0.04,0.2
64,0.39,0.14,0.03,0.18
65,0.45,0.15,0.06,0.25
66,0.36,0.15,0.04,0.14
67,0.27,0.15,0.03,0.13
68,0.47,0.16,0.05,0.24
69,0.65,0.16,0.07,0.43
70,0.5,0.15,0.06,0.32
71,0.42,0.16,0.04,0.2
72,0.27,0.19,0.03,0.16
73,0.43,0.15,0.06,0.27
74,0.33,0.18,0.04,0.16
75,0.43,0.15,0.04,0.24
76,0.62,0.18,0.06,0.36
77,0.52,0.16,0.05,0.29
78,0.39,0.15,0.04,0.19
79,0.31,0.17,0.04,0.19
80,0.26,0.19,0.04,0.13
81,0.36,0.15,0.03,0.18
82,0.55,0.16,0.06,0.32
83,0.35,0.18,0.05,0.21
84,0.32,0.15,0.03,0.15
85,0.52,0.16,0.06,0.28
86,0.35,0.16,0.04,0.15
87,0.4,0.15,0.04,0.19
88,0.55,0.15,0.06,0.35
89,0.4,0.17,0.05,0.26
90,0.27,0.18,0.03,0.15
91,0.24,0.18,0.02,0.12
92,0.36,0.17,0.04,0.15
93,0.45,0.17,0.05,0.22
94,0.62,0.17,0.07,0.36
95,0.49,0.16,0.07,0.3
96,0.33,0.18,0.06,0.18
97,0.34,0.16,0.04,0.13
98,0.25,0.16,0.03,0.13
99,0.27,0.16,0.04,0.13
100,0.46,0.16,0.06,0.26
101,0.61,0.17,0.07,0.36
102,0.51,0.17,0.06,0.27
103,0.39,0.17,0.05,0.16
104,0.33,0.17,0.02,0.13
105,0.4,0.17,0.04,0.19
106,0.34,0.16,0.03,0.14
107,0.42,0.16,0.07,0.21
108,0.36,0.16,0.04,0.14
109,0.32,0.15,0.03,0.16
110,0.53,0.17,0.05,0.3
111,0.41,0.15,0.04,0.2
112,0.24,0.18,0.03,0.12
113,0.35,0.15,0.04,0.13
114,0.42,0.15,0.05,0.23
115,0.6,0.18,0.07,0.4
116,0.59,0.15,0.09,0.39
117,0.34,0.18,0.05,0.18
118,0.35,0.16,0.03,0.15
119,0.36,0.16,0.04,0.19
120,0.33,0.15,0.02,0.13
121,0.43,0.15,0.05,0.22
122,0.32,0.14,0.03,0.12
123,0.34,0.15,0.04,0.18
124,0.51,0.17,0.06,0.27
125,0.38,0.14,0.06,0.16
126,0.27,0.15,0.02,0.12
127,0.34,0.16,0.02,0.13
128,0.45,0.14,0.04,0.23
129,0.29,0.14,0.03,0.12
130,0.33,0.14,0.02,0.13
131,0.44,0.15,0.06,0.25
132,0.33,0.13,0.03,0.13
133,0.34,0.13,0.03,0.16
134,0.55,0.16,0.08,0.36
135,0.38,0.15,0.06,0.2
136,0.35,0.15,0.04,0.15
137,0.26,0.17,0.03,0.14
138,0.37,0.16,0.06,0.18
139,0.26,0.17,0.03,0.14
140,0.39,0.17,0.05,0.17
141,0.37,0.15,0.03,0.17
142,0.47,0.16,0.07,0.3
143,0.37,0.15,0.06,0.19
144,0.31,0.17,0.05,0.17
145,0.41,0.13,0.04,0.2
146,0.53,0.15,0.07,0.29
147,0.37,0.16,0.06,0.19
148,0.3,0.15,0.03,0.13
149,0.36,0.14,0.04,0.19
150,0.6,0.15,0.08,0.39
151,0.37,0.17,0.05,0.22
152,0.33,0.16,0.04,0.14
153,0.31,0.16,0.04,0.16
154,0.4,0.15,0.06,0.17
155,0.24,0.17,0.03,0.11
156,0.37,0.14,0.03,0.19
157,0.52,0.15,0.07,0.32
158,0.36,0.16,0.06,0.2
159,0.32,0.15,0.04,0.13
160,0.29,0.14,0.03,0.15
161,0.43,0.15,0.07,0.23
162,0.27,0.15,0.04,0.12
163,0.39,0.15,0.04,0.19
164,0.53,0.15,0.08,0.32
165,0.4,0.14,0.07,0.2
166,0.34,0.15,0.05,0.15
167,0.26,0.15,0.03,0.13
168,0.36,0.17,0.04,0.16
169,0.35,0.15,0.03,0.15
170,0.39,0.16,0.05,0.23
171,0.3,0.14,0.03,0.13
172,0.33,0.14,0.03,0.13
173,0.38,0.15,0.07,0.19
174,0.3,0.14,0.03,0.13
175,0.33,0.16,0.03,0.18
176,0.54,0.17,0.07,0.31
177,0.42,0.16,0.06,0.18
178,0.28,0.14,0.03,0.12
179,0.31,0.15,0.03,0.12
180,0.32,0.14,0.04,0.13
181,0.44,0.13,0.05,0.22
182,0.55,0.15,0.07,0.33
183,0.46,0.14,0.07,0.26
