epoch,G,D,cycle,id
0,2.66,1.04,1.01,0.67
1,681.53,172.93,248.6,89.9
2,4.54,34.1,0.91,0.6
3,31.07,126.82,0.77,0.51
4,2.57,15.82,0.9,0.6
5,5.21,202.08,0.89,0.59
6,4.66,37.6,0.83,0.55
7,2.61,27.7,0.88,0.58
8,2.44,0.69,0.86,0.57
9,2.43,0.51,0.85,0.57
10,2.43,0.6,0.85,0.57
11,2.41,0.69,0.84,0.56
12,2.16,0.62,0.68,0.47
13,43.15,1.16,29.46,11.54
14,5.39,54.48,0.9,0.6
15,2.44,2.7,0.87,0.58
16,4.13,81.19,0.78,0.51
17,4.35,132.86,0.88,0.59
18,3.67,21.52,0.84,0.56
19,30.37,707.5,0.89,0.59
20,7.91,94.82,0.84,0.56
21,14.41,190.77,0.86,0.57
22,2.86,209.45,0.88,0.58
23,10.0,88.95,0.84,0.56
24,2.44,0.58,0.87,0.58
25,2.44,0.55,0.87,0.58
26,2.44,0.69,0.87,0.58
27,2.44,0.6,0.86,0.57
28,2.42,0.61,0.86,0.57
29,2.35,0.61,0.82,0.54
30,6.89,1.14,0.74,0.77
31,2.45,4.99,0.88,0.58
32,2.43,3.38,0.87,0.58
33,2.43,0.65,0.87,0.58
34,2.43,0.61,0.88,0.58
35,2.43,0.59,0.88,0.58
36,2.44,0.65,0.87,0.58
37,2.44,0.65,0.88,0.58
38,2.43,1.06,0.88,0.58
39,2.45,1.22,0.88,0.58
40,2.43,1.12,0.87,0.58
41,2.43,0.72,0.87,0.58
42,2.46,0.61,0.9,0.6
43,2.42,0.61,0.88,0.58
44,2.32,0.57,0.84,0.54
45,2.87,0.65,0.96,0.48
46,2.48,0.57,0.88,0.59
47,2.46,0.56,0.87,0.58
48,2.43,0.57,0.84,0.56
49,2.03,0.56,0.69,0.51
50,356.13,2.84,243.95,93.75
51,6.12,61.61,0.89,0.59
52,1028.27,649.0,0.68,0.34
53,6.99,43.26,0.9,0.6
54,4.44,198.51,0.88,0.59
55,773.12,662.57,2.4,1.22
56,22.36,319.74,0.89,0.59
57,8.11,18757.19,0.87,0.58
58,63029.61,19836.88,63.41,23.06
59,49.1,1940.05,0.87,0.58
60,85.7,1517.1,0.9,0.6
61,66.72,2029.89,0.87,0.58
62,2.69,90.02,0.89,0.59
63,62.5,1918.72,0.89,0.59
64,4.31,608.78,0.87,0.58
65,2.55,994.46,0.88,0.58
66,4.98,344.37,0.88,0.58
67,3.85,322.94,0.88,0.58
68,5.34,489.9,0.87,0.58
69,2.45,13.08,0.88,0.58
70,4.27,241.19,0.88,0.58
71,2.62,245.82,0.88,0.58
72,3.47,356.48,0.88,0.58
73,2.5,10.34,0.87,0.58
74,2.96,162.57,0.87,0.58
75,3.28,194.65,0.87,0.58
76,4.46,229.02,0.88,0.58
77,2.61,9.48,0.87,0.58
78,2.52,93.17,0.87,0.58
79,2.69,123.32,0.87,0.58
80,2.54,154.03,0.87,0.58
81,2.5,1.47,0.87,0.58
82,2.5,56.55,0.87,0.58
83,2.5,69.17,0.87,0.58
84,2.56,2541.11,0.87,0.58
85,11.71,199.22,0.87,0.58
86,13.95,2072.45,0.87,0.58
87,5.35,304.75,0.89,0.59
88,10.74,67.79,0.89,0.59
89,3.9,282.85,0.88,0.59
90,4.08,50.49,0.88,0.58
91,2.72,156.1,0.87,0.58
92,2.67,92.36,0.86,0.57
93,6.48,14.94,0.86,0.57
94,2.4,102.88,0.88,0.58
95,2.97,7.99,0.88,0.58
96,2.82,11.45,0.88,0.58
97,2.52,66.91,0.87,0.58
98,2.55,1.23,0.87,0.58
99,2.66,0.65,0.88,0.58
100,2.57,0.71,0.88,0.58
101,2.51,0.57,0.88,0.58
102,2.48,0.83,0.88,0.58
103,2.42,0.53,0.88,0.58
104,2.24,0.5,0.87,0.58
105,3.01,0.94,0.83,0.52
106,3.83,0.87,0.86,0.58
107,2.81,0.6,0.88,0.59
108,2.51,0.53,0.88,0.58
109,2.51,0.59,0.88,0.58
110,2.58,0.45,0.88,0.58
111,2.53,0.46,0.88,0.58
112,2.54,0.74,0.88,0.58
113,3.2,0.96,0.88,0.59
114,2.51,0.53,0.88,0.58
115,3.12,0.66,0.89,0.59
116,2.57,0.73,0.88,0.58
117,2.53,0.74,0.88,0.59
118,2.56,0.75,0.88,0.59
119,3.6,1.27,0.89,0.59
120,2.81,0.71,0.88,0.58
121,3.58,34.88,0.89,0.59
122,4.39,99.33,0.88,0.58
123,8.08,367.85,0.87,0.58
124,2.45,339.3,0.88,0.58
125,2.61,13.23,0.88,0.58
126,2.81,209.6,0.88,0.58
127,4.29,211.29,0.88,0.59
128,3.47,8.67,0.82,0.55
129,6.74,172.84,0.88,0.59
130,2.48,0.63,0.87,0.58
131,2.45,0.52,0.87,0.58
132,2.42,0.56,0.87,0.58
133,2.39,0.65,0.86,0.57
134,2.5,0.6,0.87,0.58
135,2.46,0.54,0.87,0.58
136,2.64,0.66,0.86,0.57
137,2.46,0.55,0.86,0.57
138,2.46,0.56,0.86,0.57
139,2.43,0.61,0.86,0.57
140,2.27,0.54,0.85,0.56
141,2.81,1.11,0.76,0.45
142,2.49,2.11,0.86,0.57
143,2.61,87.7,0.86,0.57
144,2.84,2.44,0.86,0.57
145,4.18,59.58,0.87,0.58
146,2.88,11.56,0.87,0.58
147,2.51,13.67,0.88,0.58
148,2.55,1.05,0.88,0.58
149,2.5,0.55,0.88,0.58
150,2.48,0.52,0.87,0.58
151,2.47,0.56,0.86,0.57
152,2.51,0.58,0.87,0.58
153,2.5,0.53,0.87,0.58
154,2.48,0.59,0.87,0.58
155,2.42,0.53,0.85,0.57
156,2.77,0.78,0.75,0.5
157,2.57,0.51,0.88,0.58
158,2.56,0.62,0.88,0.58
159,2.53,0.58,0.88,0.58
160,2.51,0.56,0.88,0.58
161,2.5,0.49,0.88,0.59
162,2.51,0.57,0.88,0.59
163,2.48,0.55,0.89,0.59
164,2.5,0.58,0.88,0.58
165,2.5,0.56,0.88,0.58
166,2.48,0.58,0.89,0.59
167,2.32,0.52,0.94,0.62
168,2.51,0.54,0.88,0.58
169,2.52,0.58,0.88,0.58
170,2.5,0.54,0.88,0.58
171,2.5,0.55,0.87,0.58
172,2.5,0.55,0.87,0.58
173,2.5,0.54,0.87,0.58
174,2.51,0.59,0.87,0.58
175,2.49,0.52,0.86,0.57
176,2.52,0.69,0.87,0.58
177,2.65,0.54,0.93,0.61
178,2.47,0.59,0.87,0.58
179,2.52,0.8,0.89,0.59
180,2.62,0.57,0.87,0.58
181,2.57,0.6,0.87,0.58
182,2.51,0.61,0.87,0.58
183,2.5,0.49,0.87,0.58
184,2.49,0.55,0.87,0.58
185,2.47,0.53,0.87,0.58
186,2.51,0.59,0.87,0.58
187,2.57,0.58,0.87,0.58
188,2.51,0.57,0.88,0.58
189,2.53,0.57,0.87,0.58
190,2.49,0.56,0.87,0.58
191,2.5,0.55,0.87,0.58
192,2.51,0.58,0.87,0.58
193,2.48,0.56,0.86,0.57
194,2.77,0.79,0.84,0.56
195,2.64,1.15,0.87,0.58
196,3.02,1.64,0.9,0.6
197,9.72,205.01,0.88,0.59
198,33.25,572.69,0.84,0.56
199,10758.32,3360.44,18.84,7.98
200,456.19,43093.53,0.87,0.58
201,26.51,1352.44,0.89,0.59
202,75.93,2112.17,0.89,0.59
203,14.05,22.82,0.88,0.58
204,3.27,64.85,0.84,0.55
205,97816.59,25480.62,47.57,34.06
206,35.98,1026.17,0.88,0.59
207,15.59,2270.16,0.88,0.58
