epoch,G,D,cycle,id
0,1.27,0.35,0.87,0.11
1,1.08,0.35,0.7,0.09
2,1.35,0.57,0.74,0.07
3,1.19,0.32,0.79,0.1
4,1.12,0.31,0.73,0.1
5,0.97,0.3,0.6,0.08
6,0.64,0.29,0.31,0.04
7,0.67,0.29,0.3,0.05
8,1.01,0.29,0.63,0.08
9,1.17,0.29,0.76,0.1
10,1.11,0.27,0.71,0.1
11,1.0,0.26,0.61,0.09
12,0.79,0.25,0.41,0.07
13,0.8,0.25,0.41,0.05
14,1.04,0.31,0.66,0.09
15,0.9,0.25,0.51,0.08
16,0.66,0.28,0.25,0.05
17,0.86,0.29,0.47,0.06
18,0.94,0.25,0.58,0.09
19,0.71,0.22,0.37,0.07
20,0.66,0.22,0.36,0.04
21,0.78,0.22,0.46,0.07
22,0.62,0.21,0.35,0.05
23,0.66,0.23,0.4,0.07
24,0.53,0.18,0.31,0.04
25,0.65,0.19,0.34,0.08
26,0.73,0.19,0.5,0.08
27,0.97,0.26,0.6,0.1
28,0.63,0.26,0.37,0.08
29,0.75,0.36,0.35,0.05
30,0.81,0.2,0.44,0.06
31,0.53,0.17,0.27,0.05
32,0.48,0.15,0.26,0.04
33,0.49,0.16,0.25,0.05
34,0.51,0.17,0.29,0.04
35,0.66,0.17,0.37,0.08
36,0.52,0.13,0.31,0.04
37,0.58,0.13,0.34,0.06
38,0.43,0.15,0.23,0.04
39,0.46,0.19,0.21,0.06
40,0.45,0.18,0.24,0.03
41,0.52,0.16,0.27,0.06
42,0.61,0.16,0.39,0.08
43,0.87,0.19,0.56,0.1
44,0.49,0.16,0.31,0.1
45,0.67,0.2,0.5,0.09
46,0.67,0.13,0.43,0.06
47,0.51,0.14,0.3,0.04
48,0.44,0.15,0.25,0.04
49,0.48,0.16,0.26,0.04
50,0.43,0.15,0.29,0.04
51,0.41,0.14,0.22,0.04
52,0.41,0.17,0.27,0.05
53,0.42,0.16,0.26,0.05
54,0.49,0.17,0.27,0.04
55,0.67,0.16,0.42,0.08
56,0.41,0.16,0.27,0.04
57,0.49,0.16,0.28,0.05
58,0.46,0.16,0.3,0.05
59,0.78,0.17,0.5,0.1
60,0.4,0.14,0.24,0.05
61,0.43,0.16,0.23,0.04
62,0.34,0.17,0.21,0.05
63,0.42,0.14,0.23,0.03
64,0.41,0.17,0.25,0.06
65,0.5,0.16,0.28,0.04
66,0.64,0.18,0.45,0.09
67,0.95,0.16,0.66,0.11
68,0.74,0.15,0.47,0.09
69,0.46,0.15,0.26,0.09
70,0.52,0.16,0.27,0.08
71,0.52,0.14,0.3,0.05
72,0.58,0.14,0.36,0.06
73,0.42,0.13,0.23,0.03
74,0.48,0.17,0.24,0.05
75,0.44,0.15,0.22,0.04
76,0.37,0.17,0.23,0.04
77,0.42,0.17,0.2,0.04
78,0.42,0.16,0.21,0.03
79,0.47,0.13,0.25,0.05
80,0.5,0.13,0.28,0.05
81,0.76,0.14,0.56,0.09
82,0.43,0.16,0.2,0.05
83,0.43,0.15,0.25,0.04
84,0.5,0.17,0.28,0.04
85,0.4,0.18,0.18,0.04
86,0.43,0.17,0.21,0.03
87,0.49,0.16,0.26,0.05
88,0.58,0.16,0.31,0.09
89,0.85,0.16,0.55,0.1
90,0.56,0.16,0.29,0.09
91,0.67,0.15,0.42,0.08
92,0.54,0.14,0.32,0.06
93,0.41,0.17,0.2,0.03
94,0.4,0.15,0.19,0.03
95,0.43,0.14,0.22,0.03
96,0.43,0.14,0.22,0.04
97,0.3,0.19,0.18,0.03
98,0.4,0.15,0.23,0.03
99,0.61,0.17,0.35,0.08
100,0.46,0.17,0.24,0.04
101,0.43,0.17,0.22,0.03
102,0.39,0.17,0.18,0.03
103,0.42,0.17,0.21,0.03
104,0.43,0.17,0.22,0.03
105,0.49,0.17,0.26,0.05
106,0.41,0.17,0.2,0.04
107,0.53,0.17,0.27,0.07
108,0.5,0.17,0.26,0.04
109,0.51,0.15,0.34,0.04
110,0.45,0.16,0.21,0.06
111,0.43,0.15,0.22,0.03
112,0.42,0.13,0.21,0.04
113,0.43,0.15,0.23,0.03
114,0.44,0.12,0.23,0.04
115,0.39,0.12,0.18,0.03
116,0.4,0.13,0.19,0.05
117,0.39,0.16,0.19,0.03
118,0.44,0.13,0.23,0.03
119,0.32,0.2,0.19,0.04
120,0.36,0.2,0.23,0.05
121,0.61,0.18,0.41,0.09
122,0.52,0.13,0.28,0.06
123,0.36,0.18,0.24,0.04
124,0.44,0.13,0.21,0.05
125,0.56,0.13,0.33,0.08
126,0.5,0.16,0.27,0.06
127,0.43,0.13,0.22,0.03
128,0.3,0.18,0.17,0.03
129,0.41,0.15,0.21,0.04
130,0.37,0.15,0.21,0.03
131,0.5,0.15,0.29,0.07
132,0.43,0.12,0.23,0.03
133,0.42,0.13,0.23,0.05
134,0.51,0.16,0.28,0.07
135,0.48,0.15,0.28,0.05
136,0.42,0.17,0.21,0.04
137,0.42,0.13,0.2,0.03
138,0.47,0.13,0.25,0.06
139,0.42,0.13,0.22,0.04
140,0.47,0.13,0.27,0.05
141,0.55,0.16,0.33,0.07
142,0.45,0.15,0.23,0.04
143,0.31,0.18,0.19,0.03
144,0.36,0.14,0.18,0.03
145,0.41,0.17,0.2,0.03
146,0.44,0.17,0.24,0.06
147,0.39,0.14,0.22,0.04
148,0.43,0.17,0.2,0.05
149,0.42,0.14,0.21,0.03
150,0.36,0.13,0.18,0.03
151,0.4,0.14,0.21,0.03
152,0.43,0.15,0.24,0.06
153,0.44,0.16,0.23,0.04
154,0.42,0.16,0.25,0.07
155,0.41,0.14,0.22,0.04
156,0.38,0.16,0.24,0.04
157,0.41,0.15,0.19,0.03
158,0.4,0.13,0.22,0.03
159,0.53,0.15,0.34,0.08
160,0.43,0.14,0.23,0.04
161,0.37,0.15,0.21,0.04
162,0.45,0.17,0.21,0.06
163,0.39,0.17,0.17,0.04
164,0.4,0.15,0.2,0.03
165,0.34,0.18,0.2,0.03
166,0.44,0.16,0.21,0.05
167,0.39,0.14,0.19,0.03
168,0.4,0.16,0.25,0.05
169,0.65,0.16,0.42,0.09
170,0.42,0.14,0.22,0.07
171,0.44,0.17,0.29,0.05
172,0.38,0.14,0.18,0.03
173,0.31,0.17,0.18,0.03
174,0.38,0.14,0.19,0.03
175,0.35,0.16,0.2,0.04
176,0.45,0.17,0.25,0.04
177,0.42,0.13,0.2,0.03
178,0.46,0.16,0.27,0.06
179,0.4,0.14,0.19,0.03
180,0.42,0.13,0.2,0.04
181,0.4,0.13,0.18,0.05
182,0.36,0.13,0.16,0.03
183,0.36,0.12,0.16,0.02
184,0.36,0.13,0.16,0.03
185,0.4,0.13,0.18,0.04
186,0.41,0.16,0.23,0.06
187,0.65,0.16,0.43,0.09
188,0.44,0.18,0.27,0.08
189,0.53,0.13,0.29,0.06
190,0.39,0.13,0.19,0.04
191,0.39,0.13,0.21,0.04
192,0.34,0.14,0.2,0.03
193,0.39,0.14,0.19,0.03
194,0.37,0.15,0.21,0.03
195,0.36,0.14,0.2,0.03
196,0.34,0.16,0.17,0.04
197,0.4,0.15,0.2,0.03
198,0.35,0.16,0.22,0.03
199,0.36,0.14,0.17,0.04
200,0.37,0.16,0.22,0.03
201,0.38,0.15,0.18,0.03
202,0.3,0.17,0.17,0.04
203,0.42,0.13,0.21,0.04
204,0.52,0.15,0.3,0.08
205,0.52,0.13,0.3,0.04
206,1.19,0.13,0.85,0.19
207,0.75,0.16,0.51,0.09
208,0.61,0.16,0.42,0.09
209,0.52,0.14,0.27,0.08
210,0.45,0.15,0.24,0.08
211,0.47,0.15,0.23,0.07
212,0.4,0.15,0.2,0.06
213,0.41,0.13,0.19,0.05
214,0.38,0.13,0.17,0.05
215,0.39,0.13,0.18,0.04
216,0.35,0.13,0.16,0.04
217,0.4,0.14,0.2,0.04
218,0.36,0.13,0.16,0.03
219,0.37,0.13,0.17,0.03
220,0.35,0.13,0.17,0.03
221,0.43,0.16,0.22,0.03
222,0.33,0.14,0.15,0.03
223,0.36,0.14,0.15,0.03
224,0.3,0.14,0.15,0.03
225,0.35,0.16,0.21,0.04
226,0.37,0.17,0.16,0.03
227,0.36,0.15,0.15,0.03
228,0.33,0.14,0.16,0.03
229,0.39,0.14,0.19,0.03
230,0.34,0.13,0.15,0.02
231,0.36,0.13,0.16,0.04
232,0.37,0.13,0.18,0.03
233,0.39,0.13,0.19,0.03
234,0.3,0.14,0.15,0.02
235,0.43,0.19,0.27,0.05
236,0.39,0.13,0.18,0.03
237,0.31,0.14,0.17,0.03
238,0.38,0.13,0.18,0.03
239,0.37,0.14,0.19,0.03
240,0.39,0.15,0.17,0.04
241,0.31,0.15,0.15,0.03
242,0.39,0.15,0.2,0.03
243,0.39,0.14,0.19,0.03
244,0.34,0.14,0.16,0.03
245,0.4,0.15,0.2,0.04
246,0.4,0.14,0.21,0.03
247,0.46,0.14,0.28,0.07
248,0.39,0.14,0.19,0.03
249,0.39,0.13,0.18,0.04
250,0.39,0.13,0.17,0.06
251,0.39,0.13,0.19,0.03
252,0.31,0.15,0.16,0.03
253,0.43,0.15,0.24,0.06
254,0.42,0.15,0.25,0.04
255,0.51,0.17,0.25,0.03
256,0.54,0.16,0.31,0.05
257,0.42,0.15,0.19,0.06
258,0.43,0.16,0.21,0.03
259,0.42,0.12,0.2,0.04
260,0.44,0.13,0.21,0.06
261,0.38,0.12,0.18,0.03
262,0.41,0.13,0.19,0.05
263,0.45,0.13,0.21,0.06
264,0.38,0.14,0.19,0.04
265,0.39,0.12,0.17,0.04
266,0.37,0.13,0.17,0.03
267,0.35,0.13,0.15,0.02
268,0.34,0.13,0.15,0.03
269,0.35,0.12,0.15,0.02
270,0.38,0.12,0.17,0.03
271,0.34,0.12,0.14,0.02
272,0.35,0.12,0.15,0.02
273,0.35,0.12,0.15,0.02
274,0.37,0.13,0.16,0.03
275,0.33,0.12,0.13,0.02
276,0.34,0.12,0.14,0.03
277,0.36,0.12,0.16,0.03
278,0.41,0.12,0.19,0.06
279,0.36,0.12,0.15,0.03
280,0.4,0.15,0.17,0.04
281,0.44,0.14,0.22,0.06
282,0.42,0.13,0.22,0.03
283,1.28,0.16,0.9,0.2
284,0.65,0.14,0.44,0.07
285,0.58,0.13,0.34,0.06
286,0.48,0.13,0.25,0.06
287,0.43,0.12,0.2,0.06
288,0.4,0.12,0.17,0.05
289,0.38,0.12,0.16,0.05
290,0.38,0.12,0.17,0.04
291,0.37,0.12,0.15,0.04
292,0.38,0.12,0.17,0.03
293,0.35,0.12,0.14,0.03
294,0.34,0.12,0.14,0.03
295,0.34,0.12,0.14,0.03
296,0.35,0.12,0.15,0.03
297,0.36,0.12,0.15,0.03
298,0.37,0.12,0.17,0.02
299,0.34,0.12,0.14,0.02
300,0.33,0.12,0.13,0.02
