epoch,G,D,cycle,id
0,2.03,1.94,0.07,0.1
1,3972.87,1722.8,321.71,224.01
2,23.02,177.45,0.08,0.11
3,5.41,49.5,0.08,0.11
4,4.06,119.43,0.08,0.11
5,3.19,23.39,0.08,0.11
6,2.75,983.74,0.08,0.11
7,7.68,287.66,0.08,0.11
8,28.42,443.74,0.09,0.12
9,44.96,103.59,0.07,0.1
10,2.6,73.94,0.08,0.11
11,3.88,4382.34,0.08,0.11
12,7.7,16.92,0.08,0.11
13,56.54,1352.1,0.08,0.11
14,58.51,422.92,0.09,0.12
15,53.5,137.87,0.09,0.13
16,4.02,291.19,0.08,0.11
17,2.3,1.4,0.08,0.11
18,27.09,18.54,0.08,0.1
19,2.33,11871.72,0.08,0.11
20,5.52,65.06,0.08,0.11
21,99.31,2024.24,0.08,0.12
22,4.81,47.81,0.08,0.11
23,49.59,509.43,0.08,0.11
24,2.27,30.32,0.08,0.11
25,7.38,263.91,0.08,0.11
26,2.44,34.96,0.08,0.11
27,8.94,141.2,0.08,0.11
28,2.37,34.22,0.08,0.11
29,3.31,79.55,0.08,0.11
30,2.34,33.8,0.08,0.11
31,2.19,36.17,0.08,0.11
32,2.35,36.06,0.08,0.11
33,2.11,11.48,0.08,0.11
34,2.35,38.4,0.08,0.11
35,2.11,4.4,0.08,0.11
36,2.21,15.44,0.08,0.11
37,2.37,13.61,0.08,0.11
38,2.18,18.63,0.08,0.11
39,2.11,2.97,0.08,0.11
40,2.12,5.27,0.08,0.11
41,2.1,1.01,0.08,0.11
42,2.11,0.88,0.08,0.11
43,2.11,0.94,0.08,0.11
44,2.1,1.28,0.08,0.11
45,2.1,0.96,0.08,0.11
46,2.11,1.85,0.08,0.11
47,2.1,1.03,0.08,0.11
48,2.11,0.99,0.08,0.11
49,2.11,1.02,0.08,0.11
50,2.11,0.97,0.08,0.11
51,2.11,1.05,0.08,0.11
52,2.11,1.01,0.08,0.11
53,2.11,0.97,0.08,0.11
54,2.1,1.09,0.08,0.11
55,2.12,1.45,0.08,0.11
56,2.12,1.06,0.08,0.11
57,2.1,2.37,0.08,0.11
58,2.28,26.02,0.08,0.11
59,2.36,36.63,0.08,0.11
60,4.68,253.71,0.08,0.11
61,58.22,806.96,0.09,0.12
62,5.49,51.24,0.08,0.11
63,310.03,840.27,0.08,0.1
64,7.29,192.25,0.08,0.11
65,26.91,530.32,0.08,0.11
66,47.22,270.54,0.09,0.12
67,30.05,958.24,0.08,0.11
68,3.2,95.03,0.08,0.11
69,17.4,286.75,0.08,0.11
70,2.05,8.95,0.08,0.11
71,2.1,10.1,0.08,0.11
