epoch,G,D,cycle,id
0,1.19,0.35,0.38,0.51
1,9663.6,312.19,5377.73,3663.72
2,2.86,9.02,0.4,0.53
3,1.31,1.13,0.41,0.54
4,2.91,7.12,0.39,0.52
5,1.29,0.28,0.41,0.54
6,1.33,1.1,0.41,0.54
7,1.81,786.05,0.41,0.54
8,16.75,141.84,0.41,0.55
9,14.85,29.34,0.52,0.68
10,3.72,42.59,0.42,0.57
11,1.66,25.74,0.43,0.58
12,1.38,38.54,0.45,0.6
13,80.98,591.53,0.47,0.62
14,2.49,26.27,0.41,0.54
15,127.49,370.73,0.4,0.52
16,1.74,16.56,0.42,0.56
17,15.53,161.49,0.42,0.56
18,1.81,4.39,0.44,0.59
19,2.35,120.28,0.43,0.58
20,1.58,12.3,0.45,0.6
21,11.11,75.99,0.45,0.61
22,1.48,9.17,0.43,0.58
23,10.97,62.51,0.42,0.56
24,1.46,6.64,0.44,0.59
25,2.92,36.65,0.44,0.59
26,1.32,5.02,0.43,0.57
27,2.36,28.05,0.43,0.57
28,1.37,2.12,0.43,0.58
29,1.56,17.59,0.43,0.58
30,1.36,0.88,0.43,0.57
31,1.42,4.31,0.43,0.57
32,1.37,7.88,0.43,0.58
33,1.38,5.14,0.43,0.58
34,1.36,2.69,0.43,0.58
35,1.36,4.79,0.43,0.58
36,1.37,0.6,0.43,0.58
37,1.36,1.65,0.43,0.58
38,1.38,0.26,0.43,0.58
39,1.36,0.23,0.43,0.58
40,1.36,0.22,0.43,0.58
41,1.35,0.29,0.43,0.58
42,1.35,0.42,0.43,0.57
43,1.38,2.19,0.43,0.57
44,1.38,0.31,0.43,0.58
45,1.36,0.21,0.43,0.58
46,1.35,0.24,0.43,0.57
47,1.34,0.21,0.43,0.57
48,1.34,0.29,0.43,0.57
49,1.3,0.22,0.43,0.57
50,1.34,0.26,0.42,0.55
51,1.35,0.32,0.43,0.58
52,1.3,4.32,0.43,0.58
53,4.11,5.6,0.37,0.5
54,1.42,0.91,0.43,0.58
55,2.21,15.28,0.42,0.57
56,3.43,43.58,0.43,0.57
57,6.12,2.32,0.44,0.59
58,9.53,262.88,0.42,0.57
59,1.92,5.55,0.47,0.62
60,1.56,0.32,0.46,0.61
61,1.42,0.3,0.45,0.6
62,1.37,0.27,0.44,0.58
63,1.37,0.25,0.44,0.58
64,1.37,0.25,0.43,0.58
65,1.36,0.28,0.43,0.58
66,1.48,0.41,0.42,0.55
67,1.41,0.26,0.45,0.6
68,1.38,0.25,0.44,0.59
69,1.37,0.25,0.43,0.58
70,1.36,0.25,0.44,0.58
71,1.34,0.24,0.43,0.58
72,1.4,0.26,0.45,0.6
73,1.32,0.25,0.43,0.57
74,1.29,0.22,0.43,0.58
75,1.18,0.33,0.37,0.47
76,1.29,0.25,0.43,0.57
77,0.78,0.21,0.25,0.24
78,1.18,0.29,0.4,0.52
79,1.05,0.32,0.35,0.44
80,3.47,0.3,1.38,1.79
81,1.38,0.44,0.44,0.59
82,2.22,2.93,0.45,0.6
83,1.36,1.76,0.45,0.61
84,1.54,16.32,0.44,0.58
85,23.23,315.23,0.45,0.61
86,25.01,251.74,0.41,0.54
87,9.54,194.15,0.43,0.57
88,20.17,25.55,0.5,0.67
89,2.99,133.11,0.44,0.59
90,5.02,90.14,0.42,0.57
91,1.56,19.93,0.43,0.58
92,2.74,1.72,0.46,0.63
93,1.34,2.85,0.43,0.57
94,1.36,2.4,0.43,0.57
95,1.36,0.27,0.43,0.57
96,1.35,0.57,0.43,0.57
97,1.35,0.24,0.43,0.57
98,1.35,0.23,0.43,0.57
99,1.35,0.23,0.43,0.57
100,1.34,0.23,0.43,0.57
101,1.33,0.3,0.43,0.57
102,1.25,0.4,0.42,0.54
103,1.46,0.25,0.5,0.45
104,1.34,0.25,0.43,0.57
105,1.28,0.22,0.43,0.56
106,1.3,0.32,0.41,0.47
107,4.27,1.49,0.34,0.41
108,1.36,0.68,0.43,0.58
109,1.36,1.81,0.43,0.58
110,1.37,0.29,0.43,0.58
111,1.36,0.26,0.43,0.58
112,1.36,0.24,0.43,0.58
113,1.36,0.25,0.43,0.58
114,1.36,0.26,0.43,0.58
115,1.36,0.25,0.43,0.58
116,1.36,0.25,0.43,0.58
117,1.37,0.24,0.43,0.58
118,1.37,0.3,0.43,0.57
119,1.36,0.45,0.43,0.58
120,1.35,3.17,0.45,0.6
121,1.37,2.82,0.43,0.58
122,1.45,2.91,0.43,0.58
123,2.05,21.61,0.43,0.58
124,1.43,22.44,0.44,0.59
125,2.03,45.99,0.44,0.58
126,74.34,223.38,0.59,0.79
127,5.19,37.22,0.41,0.55
128,10.14,123.74,0.42,0.56
129,2.74,196.79,0.44,0.58
130,50.6,341.51,0.41,0.54
131,1.28,20.88,0.43,0.58
132,2.56,323.76,0.44,0.58
133,1.24,2.13,0.42,0.56
134,4.29,27.31,0.42,0.56
135,1.28,0.35,0.42,0.57
136,1.54,1.41,0.42,0.57
137,1.35,0.27,0.42,0.57
138,1.35,0.26,0.42,0.57
139,1.34,0.26,0.42,0.57
140,1.34,0.26,0.42,0.57
141,1.33,0.24,0.42,0.57
142,1.31,0.24,0.42,0.56
143,1.32,0.24,0.42,0.56
144,1.35,0.28,0.42,0.56
145,1.33,0.27,0.42,0.56
146,1.36,0.27,0.42,0.56
147,1.34,0.26,0.42,0.56
148,1.33,0.25,0.42,0.56
149,1.32,0.25,0.42,0.56
150,1.27,0.24,0.42,0.55
151,0.83,0.22,0.31,0.34
152,60.02,0.22,8.54,8.68
153,4.03,8.88,0.53,0.76
154,3.19,52.51,0.43,0.57
155,558.2,1177.46,0.76,1.2
156,9.04,93.08,0.42,0.56
157,20.34,271.68,0.42,0.56
158,5.17,142.67,0.43,0.57
159,1.37,4.9,0.43,0.58
160,2.02,35.63,0.43,0.58
161,1.38,3.93,0.44,0.58
162,1.37,8.74,0.44,0.58
163,1.41,7.89,0.43,0.58
164,1.38,19.79,0.44,0.58
165,1.37,3.34,0.43,0.58
166,1.37,0.6,0.43,0.58
167,1.37,0.29,0.43,0.58
168,1.37,0.22,0.43,0.58
169,1.37,0.53,0.43,0.58
170,1.36,0.2,0.43,0.58
171,1.36,0.21,0.43,0.58
172,1.36,0.22,0.43,0.58
173,1.36,0.21,0.43,0.58
174,1.36,0.29,0.43,0.58
175,1.36,0.38,0.43,0.57
176,1.35,0.36,0.42,0.56
177,1.27,0.24,0.39,0.53
178,1.39,0.41,0.25,0.32
179,1.34,0.5,0.42,0.56
180,1.32,0.24,0.42,0.55
181,1.27,0.23,0.4,0.53
182,0.8,0.26,0.24,0.31
183,23.89,1.85,11.22,9.28
184,1.62,12.85,0.43,0.58
185,2.27,89.7,0.43,0.58
186,9.56,113.21,0.45,0.6
187,2.15,53.79,0.43,0.58
188,2.97,59.13,0.44,0.58
189,12.29,274.97,0.43,0.57
190,1.52,7.59,0.43,0.58
191,1.37,147.21,0.44,0.58
192,1.37,0.23,0.44,0.58
193,1.37,0.23,0.44,0.58
194,1.37,0.21,0.44,0.58
195,1.37,0.22,0.43,0.58
196,1.36,0.21,0.43,0.58
197,1.37,0.21,0.43,0.58
198,1.36,0.21,0.43,0.58
199,1.35,0.21,0.43,0.57
200,1.34,0.2,0.42,0.56
201,1.32,0.34,0.31,0.44
202,1.37,0.21,0.43,0.58
203,1.35,0.2,0.43,0.58
204,1.29,0.21,0.4,0.56
205,1.73,0.2,0.65,0.55
206,1.37,0.22,0.44,0.58
207,1.37,0.2,0.44,0.58
208,1.37,0.21,0.43,0.58
209,1.37,0.21,0.43,0.58
210,1.36,0.21,0.43,0.58
211,1.35,0.21,0.43,0.58
212,1.32,0.2,0.42,0.56
213,1.11,0.21,0.37,0.51
214,7.89,0.84,0.69,1.91
215,1.35,0.69,0.43,0.57
216,1.44,3.38,0.42,0.56
217,1.42,1.84,0.43,0.57
218,1.36,0.56,0.43,0.57
219,1.36,0.28,0.43,0.58
220,1.33,0.25,0.43,0.57
221,1.27,2.37,0.43,0.57
222,1.37,3.3,0.42,0.56
223,2.52,11.35,0.47,0.62
224,1.37,0.28,0.44,0.58
225,1.62,10.89,0.43,0.58
226,1.36,1.36,0.43,0.57
227,1.37,1.99,0.42,0.56
228,1.3,0.74,0.42,0.56
229,1.33,0.2,0.41,0.55
230,1.33,0.2,0.42,0.56
231,1.33,0.2,0.39,0.52
232,1.32,0.21,0.42,0.56
233,1.28,0.2,0.4,0.54
234,0.93,1.01,0.31,0.43
235,72.75,5.64,28.73,22.16
236,1.57,12.27,0.44,0.59
237,1.68,51.51,0.43,0.58
238,9.56,274.85,0.44,0.59
239,82.49,1687.58,0.42,0.57
240,23.81,673.12,0.44,0.59
241,12.16,605.45,0.43,0.58
242,1.89,3.78,0.43,0.58
243,1.42,0.75,0.44,0.59
244,2.68,0.49,0.45,0.61
245,1.42,0.41,0.44,0.59
246,1.38,0.24,0.44,0.59
247,1.36,0.3,0.44,0.59
248,1.37,0.2,0.44,0.59
249,1.9,0.48,0.44,0.58
250,1.44,0.27,0.44,0.59
251,1.4,0.23,0.44,0.59
252,1.39,0.2,0.44,0.59
253,1.38,0.24,0.44,0.59
254,1.38,0.21,0.44,0.59
255,1.38,0.37,0.44,0.59
256,1.39,0.25,0.44,0.59
257,1.38,0.19,0.44,0.59
258,1.37,0.29,0.44,0.59
259,1.4,0.21,0.44,0.59
260,1.38,0.22,0.44,0.59
261,1.39,0.2,0.44,0.59
262,1.39,0.26,0.44,0.59
263,1.38,0.22,0.44,0.59
264,1.37,0.21,0.44,0.59
265,1.37,0.22,0.44,0.58
266,1.38,0.23,0.44,0.58
267,1.43,0.24,0.44,0.59
268,1.42,0.22,0.44,0.59
269,1.4,0.24,0.44,0.59
270,1.41,0.25,0.44,0.59
271,3.57,0.81,0.52,0.71
272,1.52,4.69,0.44,0.58
273,20.02,58.68,0.39,0.52
274,1.5,46.4,0.44,0.59
275,1.95,3.42,0.44,0.59
276,6.38,22.98,0.45,0.64
277,1.45,2.44,0.44,0.59
278,1.43,3.99,0.44,0.59
279,1.37,0.47,0.44,0.58
280,1.38,0.22,0.44,0.58
281,1.41,0.23,0.44,0.59
282,1.5,0.41,0.44,0.58
283,1.39,0.23,0.44,0.59
284,1.38,0.2,0.44,0.59
285,1.37,0.22,0.44,0.59
