epoch,G,D,cycle,id
0,1.77,0.35,0.88,0.58
1,542.15,42.41,335.29,123.61
2,3.26,8.58,0.79,0.53
3,4.25,25.1,0.83,0.55
4,1.81,1.72,0.89,0.59
5,2.25,17.73,0.87,0.58
6,4.32,151.38,0.98,0.65
7,2.11,271.24,0.88,0.59
8,6.38,728.25,0.84,0.56
9,1.85,6.21,0.87,0.58
10,41.9,7283.23,0.85,0.56
11,323.7,1508.63,2.69,1.43
12,56.2,520.02,0.91,0.61
13,32.99,275.66,0.84,0.56
14,2.78,142.35,0.87,0.58
15,5.5,111.13,0.88,0.59
16,3.59,7.44,0.87,0.58
17,3.55,24.21,0.87,0.58
18,2.05,9.6,0.87,0.58
19,7.26,23.15,0.87,0.55
20,2.35,9.74,0.87,0.58
21,2.95,21.64,0.86,0.57
22,3.04,12.65,0.86,0.57
23,2.7,90.07,0.87,0.58
24,3.01,52.33,0.86,0.57
25,28.34,148.61,1.07,0.65
26,2.65,71.8,0.87,0.58
27,2.79,62.25,0.88,0.58
28,4.82,64.97,0.89,0.59
29,4.29,51.79,0.86,0.57
30,1.81,50.87,0.87,0.58
31,2.82,39.61,0.87,0.58
32,2.29,46.3,0.88,0.58
33,2.42,29.2,0.87,0.58
34,2.03,38.82,0.87,0.58
35,1.73,22.69,0.88,0.59
36,2.29,33.99,0.88,0.59
37,1.93,17.4,0.87,0.58
38,2.17,30.23,0.87,0.58
39,1.72,12.96,0.88,0.59
40,1.92,26.5,0.88,0.58
41,1.8,9.3,0.87,0.58
42,1.95,23.97,0.87,0.58
43,1.72,8.83,0.88,0.58
44,1.78,17.9,0.88,0.58
45,1.78,6.6,0.87,0.58
46,1.74,15.55,0.87,0.58
47,1.73,4.61,0.88,0.58
48,1.85,13.13,0.88,0.59
49,1.83,2.82,0.87,0.58
50,2.12,11.07,0.86,0.57
51,1.82,1.64,0.88,0.59
52,1.86,9.05,0.88,0.59
53,1.81,0.82,0.87,0.58
54,1.81,3.04,0.87,0.58
55,1.81,6.1,0.88,0.58
56,1.8,2.87,0.87,0.58
57,1.76,3.27,0.87,0.58
58,2.16,2.44,0.84,0.55
59,1.8,2.33,0.88,0.58
60,1.79,3.36,0.87,0.58
61,1.82,0.22,0.87,0.58
62,1.78,0.18,0.87,0.57
63,1.8,0.2,0.86,0.57
64,1.8,0.24,0.85,0.57
65,1.78,0.2,0.86,0.57
66,1.79,0.22,0.86,0.57
67,1.71,0.19,0.85,0.56
68,1.14,0.2,0.64,0.26
69,385.42,85.22,116.39,46.13
70,4.33,242.19,0.88,0.59
71,10.76,77.46,0.83,0.55
72,3.01,47.66,0.86,0.57
73,109.65,69.87,2.99,1.75
74,2.54,13.67,0.84,0.56
75,1.76,12.91,0.85,0.56
76,4.24,39.17,0.84,0.56
77,3.73,26.97,0.85,0.57
78,1.88,3.63,0.87,0.58
79,1.76,0.31,0.89,0.59
80,1.84,0.75,0.91,0.6
81,1.83,2.54,0.87,0.58
82,1.81,0.26,0.88,0.58
83,1.8,0.25,0.87,0.58
84,1.8,0.26,0.87,0.58
85,1.79,0.26,0.87,0.58
86,1.79,0.24,0.86,0.57
87,1.79,0.36,0.86,0.57
88,1.8,0.72,0.86,0.57
89,1.79,1.32,0.86,0.57
90,1.79,0.64,0.86,0.57
91,1.78,2.5,0.86,0.57
92,1.95,5.34,0.85,0.57
93,3.05,29.26,0.85,0.57
94,1.8,0.28,0.87,0.58
95,1.77,0.25,0.85,0.57
96,1.45,0.25,0.71,0.46
97,178.64,0.29,130.89,47.42
98,1.82,1.11,0.88,0.59
99,1.82,0.38,0.88,0.58
100,1.81,0.41,0.88,0.58
101,1.8,0.23,0.87,0.58
102,1.79,0.21,0.87,0.57
103,1.71,0.23,0.84,0.55
104,1.53,0.27,0.77,0.45
105,1.17,0.27,0.56,0.35
106,3509.16,0.87,2620.88,883.36
107,1.91,69.07,0.9,0.59
108,7.93,23.02,1.01,0.64
109,2.21,773.94,0.87,0.58
110,148.97,1279.58,0.92,0.61
111,180.4,4337.59,0.86,0.57
112,7.38,124.98,0.9,0.6
113,3.7,101.61,0.89,0.59
114,5.08,64.23,0.86,0.57
115,1.81,45.57,0.88,0.59
116,2.07,62.01,0.88,0.58
117,2.6,305.7,0.87,0.58
118,3.54,224.36,0.87,0.58
119,5.16,134.06,0.89,0.59
120,2.62,174.58,0.88,0.58
121,3.12,4.92,0.9,0.58
