epoch,G,D,cycle,id
0,1.87,0.35,0.43,1.15
1,1.7,0.32,0.38,1.02
2,1.39,0.55,0.26,0.7
3,0.93,0.32,0.18,0.46
4,1.66,0.31,0.37,0.99
5,1.49,0.3,0.33,0.87
6,1.18,0.29,0.24,0.64
7,1.98,0.28,0.47,1.21
8,1.63,0.29,0.36,0.96
9,1.55,0.27,0.34,0.9
10,1.47,0.28,0.32,0.84
11,1.36,0.28,0.29,0.75
12,1.16,0.23,0.23,0.58
13,0.83,0.25,0.15,0.34
14,0.87,0.28,0.16,0.38
15,2.95,0.29,0.75,1.83
16,1.56,0.3,0.35,0.93
17,1.53,0.24,0.33,0.88
18,1.44,0.25,0.32,0.83
19,1.32,0.23,0.29,0.75
20,1.15,0.27,0.24,0.6
21,0.83,0.27,0.19,0.43
22,0.72,0.25,0.15,0.31
23,1.02,0.21,0.22,0.57
24,1.35,0.22,0.31,0.79
25,1.14,0.2,0.25,0.62
26,0.69,0.23,0.17,0.39
27,1.02,0.17,0.24,0.58
28,1.28,0.22,0.33,0.78
29,1.1,0.17,0.25,0.61
30,0.76,0.19,0.18,0.39
31,0.82,0.16,0.19,0.45
32,1.14,0.18,0.28,0.72
33,0.89,0.29,0.23,0.55
34,0.61,0.28,0.15,0.32
35,0.68,0.17,0.14,0.34
36,0.9,0.16,0.2,0.53
37,0.6,0.17,0.14,0.29
38,0.62,0.15,0.15,0.32
39,1.21,0.17,0.33,0.8
40,1.37,0.16,0.35,0.86
41,1.1,0.14,0.25,0.65
42,0.82,0.14,0.18,0.46
43,0.62,0.14,0.14,0.3
44,0.7,0.15,0.17,0.36
45,1.24,0.13,0.31,0.75
46,1.26,0.14,0.3,0.77
47,1.06,0.14,0.25,0.64
48,0.76,0.17,0.17,0.44
49,0.53,0.18,0.15,0.3
50,0.85,0.17,0.22,0.5
51,0.54,0.18,0.14,0.29
52,0.88,0.22,0.25,0.45
53,0.88,0.18,0.25,0.54
54,1.21,0.18,0.3,0.73
55,0.98,0.16,0.25,0.6
56,0.75,0.14,0.18,0.4
57,0.62,0.19,0.16,0.37
58,1.05,0.15,0.26,0.66
59,0.81,0.14,0.18,0.46
60,0.54,0.16,0.13,0.27
61,0.7,0.17,0.2,0.32
62,0.78,0.15,0.17,0.43
63,1.06,0.18,0.26,0.69
64,0.9,0.13,0.2,0.53
65,0.64,0.13,0.14,0.33
66,0.64,0.13,0.14,0.32
67,1.02,0.13,0.24,0.61
68,0.73,0.13,0.16,0.39
69,0.62,0.13,0.14,0.31
70,1.06,0.13,0.25,0.64
71,0.8,0.13,0.18,0.44
72,0.54,0.16,0.13,0.29
73,0.96,0.16,0.22,0.56
74,0.55,0.15,0.13,0.29
75,0.94,0.15,0.24,0.53
76,1.12,0.13,0.27,0.68
77,0.87,0.13,0.2,0.51
78,0.64,0.14,0.14,0.32
79,0.55,0.15,0.13,0.28
80,0.98,0.16,0.24,0.56
81,0.66,0.14,0.14,0.33
82,0.55,0.14,0.12,0.25
83,0.64,0.14,0.13,0.33
84,1.04,0.12,0.27,0.6
85,1.2,0.13,0.3,0.71
86,1.01,0.13,0.25,0.59
87,0.78,0.12,0.2,0.4
88,0.63,0.12,0.13,0.32
89,0.95,0.13,0.22,0.58
90,0.67,0.15,0.16,0.37
91,0.61,0.15,0.14,0.29
92,0.91,0.17,0.24,0.57
93,0.7,0.13,0.15,0.37
94,0.59,0.13,0.13,0.28
95,0.83,0.16,0.2,0.5
96,0.58,0.15,0.13,0.27
97,0.81,0.16,0.21,0.49
98,1.16,0.15,0.3,0.7
99,0.8,0.16,0.2,0.5
100,0.69,0.14,0.16,0.38
101,0.57,0.15,0.13,0.25
102,0.64,0.16,0.17,0.39
