epoch,G,D,cycle,id
0,2.01,1.04,0.9,0.11
1,1.86,0.9,0.78,0.1
2,1.72,0.85,0.65,0.06
3,1.96,2.59,0.82,0.1
4,1.97,0.83,0.87,0.11
5,1.83,0.8,0.75,0.1
6,1.53,0.76,0.51,0.07
7,3.42,0.7,2.49,0.29
8,1.85,0.75,0.78,0.1
9,1.78,0.92,0.73,0.1
10,1.73,0.87,0.67,0.09
11,1.59,0.7,0.61,0.08
12,1.28,0.61,0.44,0.06
13,1.08,0.48,0.61,0.05
14,1.76,0.54,0.78,0.11
15,1.19,0.59,0.51,0.06
16,0.76,0.52,0.38,0.04
17,0.72,0.33,0.41,0.05
18,1.32,0.61,1.05,0.12
19,1.52,0.59,0.71,0.1
20,1.12,0.47,0.57,0.08
21,0.67,0.28,0.42,0.06
22,0.63,0.38,0.42,0.04
23,0.86,0.28,0.57,0.08
24,0.57,0.22,0.34,0.05
25,0.53,0.21,0.35,0.04
26,0.79,0.29,0.54,0.08
27,0.48,0.18,0.29,0.04
28,0.55,0.21,0.37,0.04
29,0.92,0.23,0.62,0.09
30,0.52,0.2,0.3,0.04
31,0.6,0.24,0.38,0.04
32,0.84,0.19,0.59,0.08
33,0.63,0.2,0.42,0.06
34,0.38,0.2,0.25,0.04
35,0.43,0.16,0.26,0.04
36,0.52,0.18,0.38,0.04
37,0.79,0.17,0.61,0.08
38,0.53,0.2,0.35,0.06
39,0.52,0.23,0.39,0.05
40,0.85,0.21,0.64,0.09
41,0.58,0.19,0.43,0.07
42,0.42,0.2,0.26,0.03
43,0.52,0.19,0.37,0.06
44,0.62,0.16,0.43,0.06
45,0.86,0.18,0.63,0.09
46,0.64,0.21,0.46,0.07
47,0.44,0.18,0.24,0.04
48,0.43,0.16,0.28,0.03
49,0.64,0.17,0.42,0.07
50,0.41,0.15,0.24,0.04
51,0.49,0.15,0.3,0.05
52,0.66,0.15,0.46,0.07
53,0.84,0.17,0.56,0.09
54,0.54,0.17,0.3,0.06
55,0.56,0.17,0.33,0.05
56,0.72,0.19,0.46,0.08
57,2.48,2.04,0.21,0.05
58,1.27,0.2,0.88,0.15
59,0.94,0.16,0.68,0.11
60,0.68,0.16,0.46,0.1
61,0.72,0.16,0.48,0.08
62,0.75,0.16,0.52,0.1
63,0.51,0.15,0.3,0.09
64,0.5,0.16,0.28,0.08
65,0.54,0.15,0.34,0.08
66,0.69,0.15,0.47,0.06
67,0.75,0.16,0.49,0.09
68,0.5,0.14,0.26,0.07
69,0.43,0.16,0.26,0.06
70,0.55,0.16,0.33,0.05
71,0.51,0.14,0.29,0.05
72,0.41,0.15,0.24,0.05
73,0.46,0.15,0.23,0.05
74,0.42,0.17,0.28,0.04
75,0.64,0.13,0.4,0.07
76,0.44,0.14,0.26,0.04
77,0.51,0.16,0.28,0.05
78,0.41,0.13,0.21,0.04
79,0.46,0.17,0.25,0.04
80,0.48,0.14,0.27,0.06
81,0.55,0.14,0.34,0.05
82,0.72,0.15,0.51,0.09
83,0.47,0.14,0.27,0.05
84,0.42,0.18,0.26,0.06
85,0.57,0.16,0.34,0.06
86,0.69,0.15,0.45,0.09
87,0.46,0.15,0.27,0.05
88,0.46,0.16,0.25,0.04
89,0.4,0.15,0.22,0.05
90,0.44,0.17,0.22,0.04
91,0.46,0.17,0.26,0.03
92,0.54,0.17,0.29,0.06
93,0.58,0.16,0.34,0.06
94,0.77,0.14,0.52,0.1
95,0.41,0.17,0.23,0.07
96,0.42,0.16,0.19,0.05
97,0.41,0.15,0.21,0.04
98,0.41,0.14,0.24,0.04
99,0.5,0.17,0.29,0.04
100,0.48,0.17,0.26,0.04
101,0.44,0.17,0.24,0.03
102,0.61,0.17,0.36,0.07
103,0.57,0.17,0.32,0.07
104,0.78,0.17,0.5,0.09
105,0.51,0.17,0.26,0.07
106,0.49,0.17,0.24,0.06
107,0.58,0.17,0.33,0.07
108,0.58,0.17,0.32,0.07
109,0.46,0.17,0.24,0.04
110,0.43,0.17,0.22,0.03
111,0.46,0.16,0.24,0.04
112,0.44,0.14,0.25,0.04
113,0.32,0.17,0.18,0.04
114,0.41,0.17,0.2,0.03
115,0.44,0.17,0.21,0.05
116,0.5,0.17,0.27,0.05
117,0.61,0.17,0.35,0.08
118,0.52,0.17,0.29,0.04
119,0.66,0.17,0.39,0.08
120,0.55,0.17,0.34,0.03
121,0.43,0.17,0.21,0.03
122,0.42,0.17,0.2,0.04
123,0.4,0.17,0.19,0.04
124,0.44,0.17,0.22,0.04
125,0.56,0.17,0.31,0.07
126,0.46,0.17,0.25,0.03
127,0.58,0.17,0.33,0.07
128,0.51,0.17,0.3,0.03
129,0.45,0.17,0.23,0.04
130,0.44,0.17,0.23,0.03
131,0.4,0.17,0.19,0.03
132,0.39,0.17,0.18,0.03
133,0.4,0.17,0.18,0.04
134,0.46,0.17,0.24,0.04
135,0.66,0.17,0.4,0.09
136,0.44,0.17,0.22,0.04
137,0.41,0.17,0.21,0.03
138,0.42,0.17,0.2,0.03
139,0.41,0.17,0.19,0.04
140,0.4,0.17,0.19,0.03
141,0.39,0.17,0.19,0.02
142,0.42,0.17,0.2,0.04
143,0.43,0.17,0.21,0.04
144,0.66,0.17,0.39,0.09
145,0.41,0.17,0.2,0.03
146,0.46,0.17,0.25,0.03
147,0.42,0.17,0.21,0.03
148,0.4,0.17,0.19,0.03
149,0.4,0.17,0.19,0.03
150,0.41,0.17,0.2,0.03
151,0.61,0.17,0.35,0.08
152,0.44,0.17,0.22,0.04
153,0.5,0.17,0.24,0.08
154,0.54,0.17,0.32,0.04
155,0.8,0.17,0.45,0.17
156,0.71,0.17,0.42,0.1
157,0.51,0.17,0.27,0.07
158,0.41,0.17,0.19,0.05
159,0.41,0.17,0.21,0.03
160,0.46,0.17,0.24,0.04
161,0.39,0.17,0.18,0.04
162,0.39,0.17,0.17,0.04
163,0.39,0.17,0.18,0.02
164,0.31,0.2,0.19,0.03
165,0.29,0.2,0.18,0.03
166,0.29,0.2,0.17,0.03
167,0.28,0.2,0.18,0.02
168,0.29,0.2,0.18,0.03
169,0.3,0.2,0.19,0.03
170,0.42,0.2,0.27,0.06
171,0.32,0.2,0.19,0.04
172,0.41,0.2,0.25,0.08
173,0.37,0.2,0.25,0.03
174,0.34,0.2,0.21,0.04
175,0.28,0.2,0.16,0.04
176,0.27,0.2,0.16,0.03
177,0.28,0.2,0.17,0.02
178,0.3,0.2,0.18,0.04
179,0.28,0.2,0.17,0.03
180,0.29,0.2,0.18,0.03
181,0.28,0.2,0.17,0.03
182,0.27,0.2,0.15,0.03
183,0.27,0.2,0.16,0.02
184,0.28,0.2,0.16,0.03
185,0.33,0.2,0.2,0.04
186,0.51,0.2,0.34,0.08
187,0.35,0.18,0.2,0.04
188,0.48,0.16,0.22,0.09
189,0.46,0.17,0.22,0.07
190,0.51,0.17,0.28,0.05
191,0.51,0.17,0.25,0.07
192,0.6,0.17,0.34,0.09
193,0.39,0.17,0.18,0.04
194,1.73,0.35,0.22,0.04
195,0.9,0.17,0.65,0.08
196,0.76,0.17,0.5,0.08
197,0.6,0.17,0.35,0.08
198,0.54,0.17,0.28,0.08
199,0.55,0.17,0.29,0.08
200,0.48,0.17,0.24,0.06
201,0.47,0.17,0.22,0.06
202,0.44,0.17,0.22,0.05
203,0.42,0.17,0.19,0.05
204,0.41,0.17,0.19,0.04
205,0.4,0.17,0.18,0.04
206,0.39,0.17,0.18,0.03
207,0.39,0.17,0.17,0.04
208,0.39,0.17,0.18,0.03
209,0.39,0.17,0.17,0.04
210,0.38,0.17,0.18,0.03
211,0.4,0.17,0.18,0.04
212,0.38,0.17,0.18,0.03
213,0.42,0.17,0.18,0.05
214,0.38,0.16,0.17,0.03
215,0.39,0.16,0.16,0.05
216,0.36,0.16,0.15,0.03
217,0.37,0.16,0.16,0.03
218,0.4,0.16,0.19,0.03
219,0.4,0.16,0.18,0.05
220,0.36,0.16,0.15,0.03
221,0.36,0.16,0.15,0.03
222,0.37,0.16,0.15,0.04
223,0.42,0.16,0.2,0.04
224,0.51,0.16,0.26,0.07
225,0.39,0.16,0.18,0.03
226,0.43,0.16,0.18,0.07
227,0.41,0.16,0.17,0.06
228,0.41,0.16,0.2,0.04
229,0.4,0.16,0.18,0.05
230,0.36,0.16,0.15,0.03
231,0.36,0.16,0.15,0.03
232,0.38,0.16,0.17,0.03
233,0.38,0.16,0.18,0.03
234,0.38,0.16,0.16,0.04
235,0.37,0.16,0.16,0.03
236,0.47,0.16,0.23,0.06
237,0.42,0.16,0.18,0.06
238,0.46,0.16,0.2,0.08
239,0.42,0.16,0.21,0.03
240,0.5,0.16,0.22,0.09
241,0.42,0.16,0.19,0.06
242,0.38,0.16,0.16,0.04
243,0.45,0.16,0.21,0.06
244,0.56,0.16,0.3,0.08
245,0.42,0.16,0.19,0.05
246,0.4,0.16,0.18,0.04
247,0.36,0.16,0.16,0.02
248,0.38,0.16,0.17,0.03
249,0.46,0.16,0.21,0.06
250,0.39,0.16,0.17,0.04
251,0.46,0.16,0.21,0.07
252,0.45,0.16,0.21,0.06
253,0.4,0.16,0.17,0.05
254,0.36,0.16,0.16,0.03
255,0.35,0.16,0.15,0.02
256,0.36,0.16,0.15,0.03
257,0.4,0.16,0.18,0.04
258,0.45,0.16,0.21,0.07
259,0.37,0.16,0.16,0.04
260,0.4,0.16,0.17,0.04
261,0.4,0.16,0.17,0.05
262,0.35,0.16,0.15,0.03
263,0.36,0.16,0.15,0.03
264,0.38,0.16,0.18,0.03
265,0.39,0.16,0.19,0.03
266,0.46,0.16,0.22,0.06
267,0.36,0.16,0.16,0.03
268,0.41,0.16,0.19,0.03
269,0.37,0.16,0.17,0.02
270,0.4,0.16,0.17,0.06
271,0.35,0.16,0.14,0.03
272,0.36,0.16,0.16,0.03
273,0.39,0.16,0.19,0.02
274,0.52,0.16,0.26,0.08
275,0.37,0.16,0.17,0.03
276,0.41,0.17,0.21,0.04
277,0.49,0.17,0.23,0.07
278,1.71,1.63,0.35,0.09
279,0.78,0.16,0.52,0.09
280,0.59,0.16,0.32,0.09
281,0.65,0.16,0.38,0.09
282,0.58,0.16,0.32,0.08
283,0.45,0.16,0.21,0.07
284,0.42,0.16,0.19,0.06
285,0.4,0.16,0.17,0.05
286,0.39,0.16,0.17,0.04
287,0.37,0.16,0.16,0.03
288,0.37,0.16,0.16,0.03
289,0.36,0.16,0.16,0.03
290,0.36,0.16,0.15,0.03
291,0.37,0.16,0.17,0.02
292,0.4,0.16,0.17,0.06
293,0.36,0.16,0.15,0.03
294,0.36,0.16,0.15,0.03
295,0.37,0.16,0.15,0.05
296,0.35,0.16,0.15,0.02
297,0.35,0.16,0.15,0.02
298,0.39,0.16,0.16,0.04
299,0.35,0.16,0.15,0.02
300,0.38,0.16,0.16,0.05
301,0.35,0.16,0.14,0.03
302,0.34,0.16,0.13,0.02
303,0.34,0.16,0.13,0.02
304,0.33,0.16,0.13,0.02
305,0.33,0.16,0.13,0.02
306,0.33,0.16,0.13,0.02
307,0.33,0.16,0.13,0.02
308,0.33,0.16,0.13,0.02
309,0.34,0.16,0.13,0.02
310,0.34,0.16,0.14,0.02
311,0.34,0.16,0.14,0.02
312,0.36,0.16,0.15,0.03
313,0.38,0.16,0.15,0.06
314,0.34,0.16,0.13,0.03
315,0.33,0.16,0.13,0.02
316,0.33,0.16,0.13,0.02
317,0.34,0.15,0.14,0.02
318,0.32,0.16,0.14,0.03
319,0.34,0.14,0.15,0.03
320,0.35,0.17,0.14,0.05
321,0.34,0.15,0.14,0.03
322,0.32,0.16,0.15,0.03
323,0.33,0.16,0.14,0.03
324,0.29,0.18,0.15,0.02
325,0.3,0.22,0.16,0.03
326,0.34,0.18,0.15,0.02
327,0.35,0.17,0.16,0.03
328,0.35,0.17,0.14,0.02
329,0.35,0.17,0.14,0.02
330,0.39,0.17,0.16,0.05
331,0.34,0.17,0.14,0.03
332,0.34,0.17,0.14,0.02
333,0.34,0.17,0.15,0.02
334,0.36,0.17,0.15,0.03
335,0.34,0.17,0.14,0.02
336,0.35,0.17,0.14,0.04
337,0.34,0.17,0.14,0.03
338,0.35,0.17,0.13,0.04
339,0.33,0.17,0.13,0.02
340,0.34,0.17,0.13,0.03
341,0.34,0.17,0.14,0.02
342,0.35,0.17,0.14,0.03
343,0.34,0.17,0.14,0.02
344,0.37,0.17,0.15,0.04
345,0.39,0.17,0.15,0.06
346,0.34,0.17,0.13,0.03
347,0.33,0.17,0.13,0.02
348,0.34,0.17,0.13,0.03
349,0.34,0.17,0.14,0.02
350,0.36,0.17,0.14,0.04
351,0.33,0.17,0.13,0.02
352,0.33,0.17,0.13,0.02
353,0.33,0.17,0.13,0.03
354,0.32,0.17,0.12,0.02
355,0.33,0.17,0.13,0.02
356,0.34,0.17,0.14,0.02
357,0.37,0.17,0.15,0.04
358,0.34,0.17,0.14,0.02
359,0.34,0.17,0.14,0.03
360,0.36,0.17,0.15,0.03
361,0.39,0.17,0.15,0.06
362,0.35,0.17,0.14,0.03
363,0.35,0.17,0.14,0.03
364,0.35,0.17,0.14,0.04
365,0.32,0.17,0.12,0.02
366,0.32,0.17,0.12,0.02
367,0.33,0.17,0.13,0.02
368,0.36,0.17,0.14,0.04
369,0.33,0.17,0.13,0.02
370,0.33,0.17,0.13,0.02
371,0.34,0.17,0.14,0.02
372,0.34,0.17,0.13,0.03
373,0.33,0.17,0.13,0.02
374,0.34,0.17,0.13,0.03
375,0.32,0.17,0.12,0.02
376,0.33,0.17,0.13,0.02
377,0.33,0.17,0.13,0.02
378,0.33,0.17,0.13,0.02
379,0.33,0.17,0.13,0.02
380,0.33,0.17,0.13,0.02
381,0.38,0.17,0.14,0.05
382,0.34,0.17,0.13,0.02
383,0.36,0.17,0.14,0.04
384,0.34,0.17,0.12,0.04
385,0.32,0.17,0.12,0.02
386,0.32,0.17,0.12,0.02
387,0.33,0.17,0.12,0.03
388,0.33,0.17,0.13,0.02
389,0.35,0.17,0.13,0.04
390,0.33,0.17,0.13,0.02
391,0.34,0.17,0.13,0.03
392,0.34,0.17,0.14,0.02
393,0.35,0.17,0.13,0.04
394,0.32,0.17,0.12,0.02
395,0.32,0.17,0.12,0.02
396,0.32,0.16,0.12,0.02
397,0.32,0.16,0.12,0.02
398,0.33,0.16,0.13,0.02
399,0.33,0.16,0.13,0.02
400,0.33,0.16,0.14,0.02
401,0.33,0.16,0.13,0.02
402,0.35,0.16,0.15,0.02
403,0.39,0.16,0.15,0.06
404,0.34,0.16,0.13,0.03
405,0.37,0.16,0.14,0.05
406,0.36,0.16,0.13,0.05
407,0.34,0.16,0.12,0.03
408,0.33,0.16,0.12,0.03
409,0.32,0.16,0.12,0.02
410,0.34,0.16,0.13,0.02
411,0.35,0.16,0.13,0.04
412,0.33,0.16,0.12,0.03
413,0.32,0.16,0.12,0.02
414,0.32,0.16,0.12,0.02
415,0.32,0.16,0.12,0.02
416,0.33,0.16,0.13,0.02
417,0.34,0.16,0.13,0.04
418,0.32,0.16,0.12,0.02
419,0.32,0.16,0.12,0.02
420,0.33,0.16,0.13,0.02
421,0.32,0.16,0.12,0.02
422,0.32,0.16,0.12,0.02
423,0.32,0.16,0.13,0.02
424,0.32,0.16,0.12,0.02
425,0.32,0.16,0.13,0.02
426,0.34,0.16,0.13,0.04
427,0.32,0.16,0.12,0.02
428,0.32,0.16,0.12,0.02
429,0.33,0.16,0.13,0.02
430,0.35,0.16,0.13,0.04
