epoch,G,D,cycle,id
0,3.18,1.05,0.95,1.25
1,2.86,1.04,0.8,1.07
2,2.72,1.19,0.74,0.97
3,2.11,0.9,0.5,0.61
4,6.78,0.82,2.8,3.04
5,2.61,1.0,0.72,0.88
6,2.43,0.83,0.66,0.8
7,2.18,0.79,0.55,0.65
8,1.74,0.74,0.37,0.43
9,1.95,0.68,0.47,0.61
10,2.42,0.65,0.65,0.83
11,2.18,0.6,0.56,0.71
12,1.75,0.58,0.42,0.51
13,1.4,0.46,0.33,0.4
14,1.51,0.52,0.46,0.47
15,4.49,1.37,0.67,0.8
16,2.61,0.58,0.78,1.01
17,2.48,0.79,0.73,0.95
18,2.27,0.4,0.72,0.92
19,1.94,0.37,0.69,0.85
20,1.59,0.37,0.54,0.65
21,1.06,0.27,0.42,0.48
22,1.36,0.42,0.62,0.57
23,1.89,0.38,0.77,0.96
24,2.12,0.43,0.69,0.88
25,1.61,0.29,0.59,0.73
26,1.13,0.28,0.45,0.51
27,0.88,0.19,0.35,0.39
28,1.02,0.29,0.42,0.42
29,1.23,0.21,0.52,0.59
30,1.64,0.34,0.61,0.78
31,1.28,0.38,0.5,0.61
32,0.82,0.21,0.33,0.36
33,0.92,0.26,0.36,0.4
34,1.48,0.17,0.59,0.72
35,1.11,0.16,0.44,0.52
36,0.79,0.15,0.3,0.33
37,1.02,0.15,0.43,0.46
38,1.25,0.17,0.51,0.57
39,1.56,0.19,0.61,0.78
40,1.25,0.16,0.5,0.62
41,0.85,0.15,0.32,0.36
42,0.85,0.17,0.35,0.4
43,1.68,0.19,0.67,0.84
44,1.36,0.15,0.54,0.67
45,0.84,0.2,0.32,0.38
46,1.4,0.15,0.59,0.68
47,1.75,0.18,0.72,0.89
48,1.44,0.18,0.55,0.7
49,1.05,0.16,0.39,0.48
50,0.92,0.14,0.35,0.41
51,1.43,0.15,0.59,0.71
52,1.1,0.15,0.44,0.5
53,0.86,0.19,0.37,0.4
54,1.34,0.17,0.51,0.65
55,0.92,0.16,0.34,0.41
56,1.0,0.16,0.37,0.46
57,1.53,0.2,0.61,0.78
58,1.31,0.16,0.52,0.66
59,0.93,0.16,0.37,0.44
60,0.98,0.15,0.39,0.47
61,2.44,0.53,0.78,0.93
62,1.32,0.14,0.48,0.61
63,0.78,0.29,0.32,0.38
64,1.04,0.21,0.29,0.35
65,1.37,0.17,0.52,0.66
66,1.01,0.17,0.38,0.45
67,0.95,0.17,0.34,0.43
68,1.51,0.18,0.57,0.74
69,1.23,0.17,0.47,0.58
70,0.83,0.18,0.3,0.35
71,1.01,0.17,0.37,0.47
72,1.48,0.17,0.56,0.73
73,1.24,0.17,0.47,0.59
74,0.87,0.17,0.31,0.38
75,0.87,0.17,0.3,0.38
76,1.39,0.17,0.53,0.68
77,1.09,0.17,0.41,0.51
78,0.72,0.17,0.25,0.3
79,0.77,0.2,0.28,0.31
80,1.23,0.17,0.46,0.58
81,0.79,0.17,0.28,0.33
82,0.89,0.17,0.32,0.4
83,1.47,0.17,0.57,0.73
84,1.21,0.17,0.45,0.57
85,0.8,0.17,0.28,0.34
86,0.89,0.17,0.31,0.4
87,1.43,0.17,0.55,0.7
88,1.14,0.17,0.42,0.54
89,0.75,0.17,0.27,0.31
90,0.73,0.17,0.26,0.29
91,1.21,0.17,0.46,0.58
92,0.79,0.17,0.28,0.33
93,0.78,0.17,0.27,0.33
94,1.41,0.17,0.54,0.69
95,1.06,0.17,0.39,0.49
96,0.73,0.17,0.25,0.3
97,0.8,0.17,0.32,0.31
98,1.47,0.17,0.58,0.71
99,1.53,0.17,0.58,0.77
100,1.29,0.17,0.48,0.63
101,0.91,0.17,0.33,0.41
102,0.81,0.17,0.29,0.34
103,1.35,0.17,0.52,0.65
104,0.96,0.16,0.36,0.42
105,0.77,0.2,0.31,0.38
106,1.26,0.17,0.49,0.64
107,0.94,0.17,0.34,0.42
108,0.76,0.17,0.26,0.31
109,1.15,0.17,0.44,0.53
110,0.7,0.17,0.25,0.27
111,0.92,0.17,0.33,0.41
112,1.31,0.17,0.52,0.68
113,1.05,0.17,0.38,0.49
114,0.71,0.17,0.24,0.29
115,0.69,0.17,0.26,0.25
116,0.86,0.17,0.31,0.37
117,1.4,0.17,0.53,0.7
