epoch,G,D,cycle,id
0,0.51,0.35,0.09,0.12
1,33.88,8.63,10.11,7.65
2,0.57,1.24,0.08,0.11
3,4.8,116.76,0.08,0.11
4,4.94,6.68,0.06,0.08
5,10.71,97.8,0.08,0.11
6,0.62,8.11,0.09,0.12
7,1.4,119.59,0.08,0.11
8,0.51,0.3,0.08,0.11
9,0.52,7.16,0.08,0.11
10,0.52,28.53,0.08,0.11
11,1.8,12.57,0.08,0.11
12,0.46,10.18,0.08,0.11
13,1.0,19.44,0.08,0.11
14,0.59,3.99,0.08,0.11
15,0.59,2.14,0.08,0.11
16,0.54,0.31,0.08,0.11
17,0.54,0.27,0.08,0.11
18,0.53,0.27,0.08,0.11
19,0.51,0.26,0.08,0.11
20,0.49,0.37,0.08,0.11
21,0.53,0.26,0.08,0.11
22,0.53,0.25,0.08,0.11
23,0.53,0.25,0.08,0.11
24,0.53,0.25,0.08,0.11
25,0.51,0.24,0.08,0.11
26,0.72,0.24,0.08,0.1
27,0.54,0.27,0.08,0.11
28,0.54,1.46,0.08,0.11
29,2.0,2.1,0.09,0.11
30,1.86,38.13,0.08,0.11
31,1.45,12.3,0.09,0.12
32,0.93,18.28,0.08,0.11
33,12.73,46.73,0.08,0.1
34,1.74,16.47,0.09,0.12
35,1.75,117.18,0.08,0.11
36,4.67,59.42,0.08,0.11
37,0.61,3.14,0.08,0.12
38,2.22,73.6,0.08,0.11
39,0.56,1.84,0.08,0.11
40,0.54,0.23,0.08,0.11
41,0.54,0.22,0.08,0.11
42,0.54,0.22,0.08,0.11
43,0.54,0.23,0.08,0.11
44,0.53,0.21,0.08,0.11
45,0.54,0.22,0.08,0.11
46,0.54,0.21,0.08,0.11
47,0.54,0.21,0.08,0.11
48,0.41,0.23,0.07,0.09
49,24.1,1.58,12.22,9.04
50,0.85,1.7,0.09,0.12
51,0.57,4.73,0.08,0.11
52,0.57,33.87,0.08,0.11
53,0.55,3.36,0.08,0.11
54,2.11,18.15,0.09,0.12
55,1.23,89.08,0.08,0.11
56,0.71,3.55,0.08,0.11
57,9.96,81.76,0.09,0.12
58,9.01,104.34,0.08,0.11
59,7.09,181.9,0.08,0.11
60,8.11,63.56,0.09,0.12
61,1.06,42.0,0.08,0.11
62,1.06,31.01,0.08,0.11
63,1.2,10.88,0.08,0.11
64,0.57,2.66,0.08,0.11
65,0.56,0.7,0.08,0.11
66,0.55,0.35,0.08,0.11
67,0.55,0.68,0.08,0.11
68,0.55,0.22,0.08,0.11
69,0.55,0.24,0.08,0.11
70,0.55,0.2,0.08,0.11
71,0.54,0.21,0.08,0.11
72,0.54,0.2,0.08,0.11
73,0.54,0.21,0.08,0.11
74,0.53,0.21,0.08,0.11
75,0.49,0.22,0.08,0.11
76,0.43,0.3,0.05,0.07
77,0.54,0.23,0.07,0.11
78,0.53,0.58,0.06,0.11
79,1.88,2.23,0.21,0.27
80,0.54,0.27,0.08,0.11
81,0.54,0.22,0.08,0.11
82,0.54,0.24,0.08,0.11
83,0.54,0.73,0.08,0.11
84,0.54,0.23,0.08,0.11
85,0.53,0.24,0.08,0.11
86,0.53,0.21,0.08,0.11
87,0.56,0.21,0.08,0.11
88,0.53,0.19,0.08,0.11
89,0.54,0.21,0.08,0.11
90,0.51,0.21,0.08,0.11
91,0.53,0.21,0.08,0.11
92,0.52,0.2,0.08,0.1
93,0.54,0.2,0.08,0.11
94,0.54,0.19,0.08,0.11
95,0.52,0.2,0.09,0.12
96,2.07,0.21,0.64,0.62
97,0.99,0.42,0.07,0.1
98,0.54,0.46,0.08,0.11
99,0.59,2.11,0.08,0.11
100,0.56,1.68,0.08,0.11
101,0.55,0.26,0.08,0.11
