epoch,G,D,cycle,id
0,4.02,1.9,0.93,1.24
1,3.76,2.17,0.83,1.08
2,3.56,2.07,0.71,0.84
3,2.78,1.71,0.4,0.38
4,3.7,1.6,0.9,0.96
5,3.4,1.45,0.81,0.8
6,2.65,1.26,0.73,0.41
7,3.35,1.26,0.7,0.88
8,2.27,1.08,0.45,0.47
9,15.14,1.37,6.16,6.16
10,3.38,2.01,0.78,0.93
11,3.28,1.6,0.75,0.89
12,2.93,1.24,0.69,0.84
13,2.38,0.92,0.7,0.79
14,2.33,0.82,0.64,0.6
15,1.41,0.53,0.48,0.48
16,1.16,0.48,0.58,0.4
17,1.51,0.65,0.72,0.52
18,0.96,0.56,0.39,0.32
19,0.91,0.39,0.37,0.31
20,1.14,0.4,0.51,0.47
21,1.49,0.25,0.57,0.67
22,1.09,0.33,0.49,0.48
23,0.83,0.4,0.36,0.3
24,0.81,0.22,0.43,0.27
25,0.77,0.34,0.33,0.27
26,0.94,0.23,0.44,0.39
27,1.06,0.21,0.46,0.45
28,1.57,0.28,0.64,0.78
29,1.13,0.23,0.47,0.51
30,0.7,0.33,0.32,0.27
31,1.05,0.72,0.4,0.36
32,2.86,0.37,0.97,0.97
33,1.33,0.23,0.51,0.47
34,0.75,0.23,0.35,0.27
35,1.09,0.15,0.47,0.48
36,0.77,0.32,0.35,0.29
37,1.33,0.28,0.54,0.64
38,0.87,0.17,0.37,0.37
39,1.04,0.17,0.46,0.43
40,1.54,0.18,0.63,0.77
41,1.21,0.19,0.51,0.58
42,0.75,0.17,0.32,0.3
43,1.11,0.17,0.5,0.47
44,1.59,0.19,0.66,0.81
45,1.26,0.22,0.52,0.62
46,0.84,0.16,0.35,0.35
47,0.94,0.2,0.45,0.41
48,1.5,0.16,0.61,0.75
49,1.16,0.19,0.49,0.57
50,0.76,0.16,0.32,0.29
51,0.95,0.18,0.5,0.34
52,1.25,0.16,0.52,0.59
53,0.75,0.2,0.34,0.3
54,0.82,0.2,0.39,0.31
55,1.37,0.17,0.56,0.66
56,0.88,0.17,0.36,0.37
57,0.83,0.18,0.38,0.35
58,1.6,0.2,0.68,0.83
59,1.25,0.16,0.48,0.59
60,0.76,0.15,0.3,0.3
61,0.91,0.18,0.43,0.38
62,1.49,0.18,0.62,0.73
63,1.1,0.17,0.44,0.5
64,0.68,0.19,0.33,0.27
65,1.0,0.16,0.54,0.35
66,1.4,0.15,0.61,0.64
67,1.74,0.19,0.71,0.89
68,1.47,0.17,0.61,0.74
69,1.16,0.16,0.46,0.56
70,0.72,0.16,0.28,0.27
71,0.92,0.16,0.42,0.4
72,1.54,0.18,0.63,0.76
73,1.18,0.17,0.44,0.54
74,0.73,0.17,0.28,0.27
75,0.84,0.17,0.4,0.26
76,1.12,0.17,0.44,0.5
77,0.71,0.17,0.28,0.26
78,0.99,0.31,0.45,0.35
79,1.21,0.21,0.49,0.54
80,1.62,0.16,0.64,0.82
81,1.34,0.18,0.56,0.68
82,1.05,0.17,0.39,0.48
83,0.65,0.17,0.23,0.24
84,0.77,0.17,0.35,0.24
85,1.43,0.17,0.61,0.64
86,1.62,0.17,0.63,0.8
87,1.39,0.17,0.54,0.67
88,1.05,0.17,0.39,0.48
89,0.67,0.17,0.25,0.24
90,0.75,0.17,0.32,0.25
91,1.41,0.17,0.58,0.66
92,1.79,0.17,0.71,0.9
93,1.44,0.17,0.56,0.7
