epoch,G,D,cycle,id
0,0.91,0.36,0.49,0.13
1,0.83,0.36,0.42,0.11
2,0.67,0.36,0.3,0.08
3,1.38,0.36,0.84,0.19
4,0.75,0.34,0.35,0.1
5,0.69,0.31,0.31,0.09
6,0.62,0.3,0.25,0.07
7,0.52,0.3,0.17,0.05
8,0.54,0.28,0.19,0.04
9,0.67,0.29,0.29,0.09
10,0.56,0.29,0.21,0.07
11,0.48,0.28,0.17,0.05
12,0.58,0.3,0.13,0.04
13,0.48,0.27,0.13,0.06
14,0.73,0.26,0.38,0.09
15,0.73,0.31,0.34,0.1
16,0.63,0.27,0.28,0.09
17,0.6,0.36,0.19,0.06
18,0.47,0.28,0.13,0.06
19,0.43,0.26,0.13,0.04
20,0.45,0.26,0.15,0.04
21,0.43,0.23,0.13,0.04
22,0.46,0.24,0.16,0.05
23,0.57,0.22,0.26,0.08
24,0.59,0.24,0.21,0.06
25,0.66,0.23,0.31,0.09
26,0.46,0.21,0.17,0.07
27,0.49,0.2,0.24,0.08
28,0.72,0.22,0.36,0.11
29,0.44,0.21,0.22,0.07
30,0.33,0.19,0.15,0.04
31,0.34,0.19,0.13,0.04
32,0.28,0.18,0.14,0.03
33,0.4,0.2,0.16,0.05
34,0.46,0.2,0.22,0.07
35,0.55,0.18,0.29,0.1
36,0.4,0.18,0.2,0.08
37,0.35,0.18,0.12,0.05
38,0.35,0.19,0.13,0.04
39,0.34,0.18,0.13,0.04
40,0.25,0.19,0.11,0.04
41,0.33,0.18,0.12,0.03
42,0.39,0.18,0.2,0.07
43,0.38,0.16,0.16,0.04
44,0.41,0.16,0.19,0.07
45,0.3,0.15,0.12,0.04
46,0.3,0.15,0.12,0.04
47,0.29,0.18,0.14,0.04
48,0.33,0.18,0.11,0.04
49,0.31,0.16,0.11,0.03
50,0.27,0.17,0.12,0.04
51,0.34,0.17,0.13,0.04
52,0.38,0.15,0.16,0.05
53,0.57,0.16,0.33,0.1
54,0.46,0.16,0.22,0.09
55,0.39,0.14,0.15,0.08
56,0.37,0.17,0.1,0.07
57,0.29,0.15,0.11,0.05
58,0.37,0.17,0.15,0.04
59,0.31,0.17,0.1,0.03
60,0.31,0.16,0.15,0.06
61,0.42,0.15,0.19,0.06
62,0.5,0.16,0.27,0.09
63,0.4,0.14,0.16,0.08
64,0.33,0.14,0.11,0.07
65,0.35,0.16,0.13,0.04
66,0.21,0.2,0.09,0.03
67,0.24,0.19,0.11,0.04
68,0.33,0.16,0.15,0.07
69,0.32,0.15,0.11,0.04
70,0.31,0.15,0.14,0.04
71,0.32,0.16,0.11,0.03
72,0.4,0.15,0.17,0.09
73,0.32,0.14,0.1,0.06
74,0.28,0.16,0.13,0.04
75,0.35,0.17,0.14,0.03
76,0.39,0.17,0.15,0.06
77,0.31,0.16,0.09,0.04
78,0.31,0.15,0.12,0.04
79,0.37,0.15,0.14,0.06
80,0.42,0.15,0.19,0.1
81,0.35,0.15,0.11,0.07
82,0.3,0.15,0.12,0.05
83,0.33,0.17,0.12,0.03
84,0.38,0.15,0.15,0.06
85,0.24,0.18,0.11,0.03
86,0.32,0.15,0.11,0.03
87,0.35,0.14,0.14,0.04
88,0.45,0.15,0.21,0.09
89,0.35,0.14,0.11,0.09
90,0.38,0.15,0.14,0.08
91,0.28,0.18,0.11,0.08
92,0.35,0.13,0.13,0.05
93,0.22,0.17,0.1,0.02
94,0.45,0.14,0.21,0.07
95,0.46,0.17,0.26,0.09
96,0.34,0.14,0.11,0.09
97,0.35,0.14,0.12,0.08
98,0.35,0.15,0.16,0.05
99,0.31,0.14,0.11,0.04
100,0.35,0.16,0.17,0.06
101,0.45,0.17,0.2,0.08
102,0.35,0.16,0.1,0.07
103,0.34,0.15,0.11,0.07
104,0.34,0.13,0.13,0.04
105,0.28,0.14,0.09,0.04
106,0.31,0.17,0.1,0.03
107,0.33,0.16,0.11,0.05
108,0.27,0.15,0.09,0.03
109,0.3,0.17,0.1,0.03
110,0.24,0.16,0.1,0.03
111,0.37,0.17,0.14,0.05
112,0.29,0.14,0.09,0.03
113,0.25,0.17,0.11,0.04
114,0.35,0.13,0.13,0.06
115,0.39,0.15,0.16,0.09
116,0.33,0.14,0.12,0.07
117,0.3,0.14,0.11,0.03
118,0.3,0.14,0.12,0.04
119,0.44,0.17,0.19,0.08
120,0.35,0.17,0.09,0.08
121,0.36,0.16,0.12,0.08
122,0.31,0.15,0.12,0.04
123,0.32,0.16,0.13,0.03
124,0.24,0.17,0.1,0.03
125,0.38,0.15,0.17,0.07
126,0.29,0.14,0.09,0.04
127,0.24,0.16,0.1,0.03
128,0.34,0.16,0.12,0.04
129,0.27,0.15,0.09,0.04
130,0.35,0.14,0.13,0.05
131,0.37,0.16,0.18,0.09
132,0.32,0.14,0.09,0.07
133,0.28,0.14,0.11,0.04
134,0.33,0.18,0.14,0.04
135,0.3,0.17,0.09,0.03
136,0.32,0.16,0.11,0.04
137,0.29,0.13,0.09,0.03
138,0.26,0.16,0.11,0.05
139,0.32,0.16,0.11,0.03
140,0.33,0.14,0.13,0.05
141,0.3,0.15,0.09,0.04
142,0.24,0.15,0.09,0.03
143,0.33,0.14,0.13,0.05
144,0.36,0.15,0.15,0.07
145,0.33,0.13,0.11,0.05
146,0.28,0.14,0.1,0.05
147,0.41,0.18,0.2,0.08
148,0.31,0.14,0.1,0.07
149,0.26,0.17,0.11,0.06
150,0.3,0.15,0.09,0.03
151,0.23,0.15,0.09,0.03
152,0.29,0.15,0.11,0.03
153,0.25,0.15,0.09,0.02
154,0.31,0.16,0.12,0.03
155,0.38,0.14,0.17,0.06
156,0.39,0.16,0.17,0.09
157,0.4,0.14,0.17,0.1
158,0.36,0.16,0.18,0.06
159,0.36,0.2,0.18,0.09
160,0.29,0.14,0.1,0.04
161,0.32,0.14,0.11,0.05
162,0.27,0.15,0.1,0.03
163,0.34,0.14,0.12,0.06
164,0.27,0.14,0.08,0.04
165,0.28,0.14,0.09,0.03
166,0.25,0.14,0.09,0.03
167,0.33,0.15,0.12,0.04
168,0.26,0.14,0.09,0.03
169,0.32,0.15,0.12,0.06
170,0.28,0.15,0.09,0.05
171,0.28,0.14,0.12,0.03
172,0.31,0.14,0.13,0.05
173,0.32,0.13,0.11,0.04
174,0.32,0.16,0.12,0.09
175,0.36,0.14,0.13,0.08
176,0.26,0.17,0.13,0.04
177,0.27,0.14,0.09,0.02
178,0.26,0.13,0.09,0.02
179,0.36,0.14,0.17,0.08
180,0.3,0.14,0.08,0.05
181,0.25,0.16,0.09,0.03
182,0.3,0.15,0.1,0.03
183,0.24,0.15,0.09,0.04
184,0.27,0.13,0.08,0.02
185,0.27,0.14,0.09,0.04
186,0.31,0.14,0.11,0.03
187,0.32,0.14,0.13,0.07
188,0.29,0.13,0.09,0.05
189,0.26,0.15,0.12,0.03
190,0.28,0.14,0.09,0.02
191,0.23,0.16,0.08,0.02
192,0.34,0.16,0.15,0.07
193,0.29,0.13,0.09,0.05
194,0.27,0.14,0.1,0.03
195,0.26,0.14,0.1,0.03
196,0.24,0.16,0.11,0.03
197,0.39,0.14,0.16,0.06
198,0.37,0.15,0.13,0.1
199,0.45,0.14,0.2,0.1
200,0.34,0.14,0.14,0.04
201,0.3,0.15,0.1,0.03
202,0.26,0.14,0.09,0.03
203,0.38,0.13,0.16,0.06
204,0.28,0.13,0.09,0.04
205,0.28,0.14,0.08,0.03
206,0.25,0.13,0.08,0.02
207,0.27,0.13,0.09,0.02
208,0.28,0.13,0.09,0.03
209,0.28,0.13,0.09,0.03
210,0.39,0.14,0.16,0.07
211,0.28,0.13,0.07,0.05
212,0.28,0.13,0.08,0.04
213,0.27,0.13,0.07,0.03
214,0.27,0.13,0.09,0.02
215,0.29,0.13,0.09,0.02
216,0.29,0.13,0.09,0.05
217,0.27,0.13,0.07,0.02
218,0.29,0.13,0.09,0.03
219,0.38,0.14,0.16,0.07
220,0.3,0.13,0.08,0.06
221,0.33,0.13,0.12,0.04
222,0.26,0.13,0.08,0.02
223,0.29,0.13,0.09,0.02
224,0.24,0.15,0.08,0.02
225,0.29,0.13,0.09,0.03
226,0.26,0.13,0.08,0.02
227,0.39,0.17,0.12,0.07
228,0.67,0.29,0.12,0.06
229,0.37,0.13,0.11,0.06
230,0.31,0.13,0.1,0.05
231,0.3,0.12,0.1,0.03
232,0.3,0.12,0.09,0.03
233,0.36,0.13,0.12,0.07
234,0.3,0.12,0.07,0.05
235,0.29,0.12,0.08,0.04
236,0.28,0.12,0.08,0.02
237,0.28,0.12,0.07,0.03
238,0.27,0.12,0.07,0.02
239,0.27,0.12,0.07,0.02
240,0.31,0.12,0.09,0.04
241,0.35,0.13,0.11,0.07
242,0.38,0.12,0.13,0.08
243,0.31,0.12,0.11,0.03
