epoch,G,D,cycle,id
0,3.65,1.92,0.77,1.03
1,22454.22,2233.54,10673.08,7321.23
2,9.81,76.65,0.84,1.12
3,4.11,13.7,0.86,1.15
4,3.91,62.9,0.87,1.16
5,4.15,11.16,0.89,1.19
6,4.47,2752.94,0.87,1.15
7,20.72,44808.73,0.9,1.2
8,23.82,358.16,0.84,1.12
9,26.32,1088.23,0.87,1.16
10,4.76,132.58,0.91,1.22
11,99.13,1195.36,0.91,1.21
12,2109.54,4618.33,65.06,52.79
13,1280.5,9042.25,0.94,1.26
14,3.9,265350.81,0.87,1.16
15,1182.74,26148.35,0.89,1.19
16,5607.95,19147.99,0.77,1.03
17,541.55,14684.09,0.88,1.18
18,817.67,10081.93,0.84,1.12
19,273.06,6132.74,0.88,1.17
20,89.68,2406.43,0.86,1.15
21,285.53,1037.66,0.82,1.08
22,3.36,3297.62,0.86,1.15
23,95.96,87.9,0.84,1.1
24,6108.45,2288.3,2.35,2.7
25,235.22,12823.34,0.89,1.19
26,330.16,6722.43,0.86,1.15
27,75.07,2138.71,0.88,1.18
28,190.13,164783.84,0.9,1.19
29,1213.11,56501.37,0.88,1.18
30,7102.33,42773.76,0.8,1.06
31,7.2,29743.53,0.87,1.16
32,1881.98,21400.01,0.91,1.21
33,219.68,26499.95,0.87,1.17
34,171.83,6964.82,0.85,1.14
35,201.07,3504.25,0.87,1.16
36,176.99,509.08,0.86,1.15
37,152.28,633.18,0.85,1.14
38,126.65,2226.13,0.84,1.12
39,184.03,1281.14,0.86,1.15
40,98.46,1429.02,0.86,1.15
41,191.34,1946.49,0.86,1.14
42,63.23,715.34,0.86,1.15
43,208.71,2468.45,0.85,1.14
44,68.82,197.2,0.86,1.15
45,12.28,1177.76,0.85,1.14
46,153.44,2414.88,0.86,1.15
47,71.1,231.57,0.87,1.16
48,111.8,1885.38,0.86,1.15
49,20.97,1034.51,0.87,1.16
50,122.08,3314.58,0.86,1.15
51,35.63,2840.29,0.87,1.16
52,55.58,1510.05,0.88,1.17
53,66.43,1359.6,0.88,1.17
54,47.48,2297.88,0.87,1.17
55,40.49,41.93,0.88,1.17
56,34.47,1818.0,0.87,1.16
57,33.63,740.3,0.88,1.17
58,46.49,2652.44,0.87,1.16
59,17.0,268.06,0.88,1.17
60,32.89,2946.29,0.88,1.17
61,22.19,1363.8,0.86,1.15
62,55.88,1036.47,0.87,1.16
63,12.57,2131.64,0.88,1.17
64,16.86,100.19,0.87,1.16
65,12.89,1060.25,0.87,1.16
66,46.71,1979.13,0.9,1.2
67,11.31,86.58,0.87,1.17
68,16.2,926.74,0.87,1.16
69,24.05,1753.96,0.88,1.17
70,3.97,71.58,0.87,1.16
71,6.99,743.12,0.87,1.16
