epoch,G,D,cycle,id
0,1.46,1.04,0.38,0.09
1,1.5,1.23,0.28,0.07
2,1.46,1.1,0.36,0.1
3,1.33,0.9,0.25,0.1
4,1.68,0.86,0.6,0.11
5,1.43,0.82,0.35,0.09
6,1.38,0.76,0.32,0.09
7,1.3,0.79,0.27,0.08
8,1.2,0.83,0.19,0.06
9,0.99,0.62,0.15,0.05
10,0.93,0.61,0.33,0.06
11,1.05,0.42,0.59,0.24
12,1.45,0.65,0.38,0.12
13,1.32,0.59,0.34,0.11
14,1.0,0.64,0.31,0.11
15,0.7,0.47,0.25,0.1
16,1.6,0.71,0.14,0.06
17,0.83,0.36,0.41,0.15
18,0.54,0.41,0.27,0.12
19,0.39,0.43,0.14,0.09
20,0.4,0.27,0.17,0.08
21,0.5,0.29,0.3,0.07
22,0.57,0.31,0.31,0.08
23,0.46,0.2,0.26,0.06
24,0.33,0.24,0.16,0.04
25,0.36,0.25,0.19,0.04
26,0.55,0.27,0.29,0.07
27,0.39,0.22,0.24,0.06
28,0.27,0.25,0.14,0.04
29,0.31,0.17,0.12,0.04
30,0.32,0.23,0.17,0.04
31,0.41,0.16,0.22,0.06
32,0.54,0.29,0.3,0.08
33,0.42,0.28,0.25,0.07
34,0.4,0.68,0.15,0.04
35,0.36,0.19,0.18,0.06
36,0.43,0.17,0.22,0.06
37,0.34,0.17,0.13,0.04
38,0.31,0.16,0.14,0.04
39,0.45,0.16,0.24,0.06
40,0.32,0.16,0.15,0.04
41,0.3,0.29,0.13,0.03
42,0.44,0.18,0.25,0.07
43,0.3,0.16,0.14,0.04
44,0.31,0.17,0.14,0.04
45,0.44,0.19,0.27,0.07
46,0.3,0.17,0.15,0.04
47,0.26,0.18,0.11,0.03
48,0.31,0.19,0.14,0.06
49,0.48,0.17,0.28,0.09
50,0.56,0.19,0.33,0.09
51,0.54,0.23,0.32,0.11
52,0.43,0.18,0.22,0.07
53,0.35,0.16,0.14,0.06
54,0.31,0.15,0.11,0.06
55,0.28,0.16,0.11,0.04
56,0.34,0.15,0.13,0.04
57,0.32,0.16,0.16,0.04
58,0.51,0.17,0.27,0.07
59,0.4,0.15,0.19,0.05
60,0.27,0.15,0.11,0.03
61,0.33,0.16,0.12,0.05
62,0.34,0.15,0.14,0.04
63,0.3,0.15,0.11,0.03
64,0.31,0.15,0.14,0.05
65,0.62,0.15,0.32,0.13
66,0.54,0.16,0.3,0.09
67,0.51,0.15,0.28,0.08
68,0.34,0.16,0.17,0.06
69,0.34,0.16,0.12,0.04
70,0.32,0.15,0.11,0.06
71,0.29,0.14,0.12,0.03
72,0.35,0.14,0.17,0.04
73,0.29,0.15,0.11,0.04
74,0.24,0.16,0.1,0.03
75,0.36,0.17,0.12,0.06
76,0.49,0.17,0.21,0.09
77,0.34,0.17,0.09,0.07
