epoch,G,D,cycle,id
0,1.17,1.04,0.08,0.1
1,1.13,0.91,0.06,0.08
2,2.49,2.37,0.03,0.05
3,1.17,0.86,0.07,0.1
4,1.16,0.83,0.07,0.1
5,1.16,0.8,0.07,0.1
6,1.15,0.79,0.07,0.1
7,1.14,0.77,0.07,0.1
8,1.11,0.82,0.07,0.09
9,1.17,0.77,0.08,0.1
10,1.08,0.68,0.07,0.09
11,1.05,0.65,0.06,0.07
12,0.81,0.58,0.06,0.07
13,1.0,0.59,0.07,0.17
14,0.86,0.66,0.05,0.09
15,3.89,1.86,0.06,0.05
16,1.19,0.79,0.09,0.11
17,1.13,0.59,0.08,0.11
18,1.07,0.6,0.08,0.11
19,1.0,0.51,0.08,0.11
20,0.84,0.52,0.09,0.1
21,0.67,0.43,0.09,0.1
22,0.42,0.38,0.09,0.09
23,0.38,0.4,0.09,0.09
24,0.28,0.32,0.08,0.08
25,0.32,0.32,0.05,0.07
26,0.32,0.34,0.1,0.09
27,0.29,0.27,0.04,0.06
28,0.25,0.33,0.04,0.05
29,0.19,0.27,0.04,0.06
30,0.22,0.26,0.06,0.06
31,0.17,0.29,0.04,0.05
32,0.19,0.25,0.04,0.05
33,0.28,0.24,0.09,0.1
34,0.18,0.23,0.04,0.05
35,0.17,0.28,0.03,0.05
36,0.22,0.27,0.06,0.07
37,0.17,0.27,0.04,0.05
38,0.18,0.23,0.04,0.05
39,0.25,0.26,0.07,0.09
40,0.19,0.2,0.04,0.05
41,0.15,0.34,0.03,0.04
42,0.16,0.22,0.03,0.03
43,0.19,0.2,0.04,0.06
44,0.21,0.17,0.05,0.06
45,0.15,0.22,0.03,0.04
46,0.18,0.17,0.02,0.03
47,0.21,0.2,0.06,0.06
48,0.18,0.2,0.04,0.05
49,0.27,0.18,0.07,0.08
50,0.23,0.18,0.05,0.07
51,0.18,0.17,0.03,0.04
52,0.25,0.18,0.05,0.07
53,0.28,0.19,0.06,0.08
54,0.33,0.16,0.09,0.1
55,0.19,0.18,0.03,0.04
56,0.22,0.24,0.05,0.08
57,0.28,0.17,0.06,0.08
58,0.22,0.17,0.05,0.06
59,0.2,0.18,0.03,0.04
60,0.24,0.17,0.03,0.04
61,0.25,0.16,0.05,0.06
62,0.21,0.18,0.03,0.04
63,0.19,0.21,0.05,0.06
64,0.21,0.19,0.04,0.05
65,0.19,0.18,0.03,0.04
66,0.26,0.17,0.05,0.06
67,0.25,0.2,0.02,0.03
68,0.33,0.18,0.08,0.08
69,0.28,0.17,0.04,0.06
70,0.3,0.17,0.06,0.07
71,0.26,0.17,0.03,0.04
72,0.29,0.17,0.05,0.07
73,0.34,0.17,0.07,0.09
74,0.32,0.17,0.06,0.08
75,0.29,0.17,0.05,0.07
76,0.26,0.19,0.03,0.05
77,0.26,0.18,0.03,0.05
78,0.28,0.15,0.06,0.08
79,0.2,0.18,0.05,0.06
80,0.24,0.17,0.03,0.04
81,0.15,0.17,0.02,0.04
82,0.27,0.17,0.06,0.08
83,0.29,0.17,0.07,0.1
84,0.26,0.17,0.05,0.08
85,0.19,0.19,0.04,0.07
86,0.16,0.19,0.03,0.05
87,0.26,0.16,0.04,0.04
88,0.22,0.18,0.05,0.08
89,0.2,0.17,0.04,0.06
90,0.22,0.17,0.03,0.04
91,0.43,0.17,0.12,0.13
92,0.31,0.17,0.05,0.08
93,0.35,0.17,0.06,0.08
94,0.29,0.16,0.05,0.08
95,0.25,0.16,0.03,0.05
96,0.18,0.19,0.04,0.05
97,0.29,0.17,0.05,0.08
98,0.26,0.15,0.04,0.07
99,0.22,0.16,0.04,0.06
100,0.24,0.19,0.03,0.04
101,0.25,0.17,0.03,0.04
102,0.27,0.17,0.04,0.05
103,0.24,2.07,0.03,0.04
104,0.31,0.17,0.05,0.08
105,0.28,0.17,0.04,0.06
106,0.23,0.18,0.02,0.04
107,0.26,0.17,0.03,0.05
108,0.31,0.17,0.05,0.08
109,0.28,0.17,0.04,0.06
110,0.25,0.17,0.03,0.04
111,0.23,0.17,0.02,0.03
112,0.29,0.17,0.04,0.07
113,0.24,0.17,0.02,0.04
114,0.23,0.17,0.02,0.03
115,0.27,0.17,0.04,0.05
116,0.23,0.17,0.02,0.03
117,0.24,0.17,0.02,0.03
118,0.3,0.17,0.04,0.07
119,0.25,0.17,0.03,0.05
120,0.22,0.17,0.02,0.03
121,0.25,0.17,0.03,0.04
122,0.31,0.17,0.05,0.07
123,0.32,0.17,0.05,0.09
124,0.3,0.17,0.04,0.08
125,0.27,0.17,0.02,0.06
126,0.24,0.17,0.02,0.04
127,0.25,0.17,0.03,0.04
128,0.32,0.17,0.06,0.08
129,0.28,0.17,0.04,0.07
130,0.25,0.17,0.03,0.04
