epoch,G,D,cycle,id
0,1.55,0.35,0.76,0.5
1,1.2,0.38,0.53,0.36
2,1.12,0.4,0.47,0.3
3,1.5,0.33,0.72,0.48
4,1.39,0.31,0.65,0.44
5,1.25,0.3,0.56,0.39
6,1.01,0.28,0.42,0.29
7,1.02,0.3,0.36,0.28
8,1.4,0.29,0.64,0.45
9,1.3,0.28,0.59,0.42
10,1.21,0.26,0.51,0.38
11,1.01,0.25,0.38,0.31
12,0.84,0.26,0.3,0.2
13,0.98,0.3,0.45,0.27
14,1.09,0.26,0.41,0.35
15,1.35,0.28,0.59,0.42
16,1.2,0.25,0.51,0.38
17,1.0,0.22,0.38,0.3
18,0.87,0.24,0.32,0.21
19,0.95,0.27,0.42,0.28
20,0.92,0.22,0.4,0.27
21,1.28,0.22,0.57,0.4
22,1.05,0.25,0.46,0.34
23,0.78,0.2,0.32,0.22
24,0.76,0.26,0.37,0.24
25,1.2,0.22,0.53,0.36
26,0.82,0.21,0.34,0.24
27,0.64,0.22,0.32,0.22
28,1.16,0.21,0.53,0.39
29,0.83,0.18,0.33,0.29
30,0.69,0.2,0.32,0.26
31,1.13,0.21,0.51,0.34
32,0.8,0.23,0.3,0.21
33,0.61,0.17,0.27,0.16
34,0.84,0.22,0.39,0.31
35,0.58,0.18,0.25,0.15
36,0.76,0.18,0.36,0.28
37,0.55,0.19,0.26,0.18
38,1.05,0.2,0.46,0.38
39,0.63,0.28,0.25,0.21
40,0.77,0.18,0.35,0.31
41,1.06,0.2,0.46,0.37
42,0.73,0.18,0.29,0.24
43,0.58,0.17,0.24,0.16
44,0.69,0.18,0.26,0.24
45,0.63,0.16,0.27,0.19
46,0.79,0.16,0.33,0.28
47,0.56,0.14,0.23,0.17
48,0.61,0.16,0.23,0.2
49,0.6,0.14,0.23,0.2
50,0.95,0.17,0.42,0.38
51,0.67,0.17,0.22,0.27
52,0.57,0.17,0.23,0.16
53,0.72,0.17,0.31,0.28
54,0.58,0.16,0.24,0.17
55,0.62,0.14,0.26,0.19
56,0.71,0.15,0.32,0.26
57,1.26,0.19,0.57,0.43
