epoch,G,D,cycle,id
0,1.91,1.04,0.39,0.53
1,1.8,1.11,0.33,0.44
2,1.66,1.23,0.23,0.22
3,1.59,0.9,0.26,0.34
4,4.13,0.89,1.13,1.96
5,1.76,1.02,0.34,0.41
6,1.63,0.82,0.29,0.37
7,1.48,0.77,0.23,0.3
8,1.24,0.73,0.16,0.2
9,1.08,0.58,0.2,0.26
10,1.52,0.71,0.37,0.45
11,1.3,0.57,0.31,0.46
12,1.08,0.57,0.2,0.25
13,0.81,0.27,0.27,0.34
14,1.39,0.48,0.35,0.42
15,0.82,0.35,0.25,0.31
16,0.6,0.33,0.2,0.24
17,0.52,0.2,0.16,0.18
18,0.52,0.21,0.17,0.19
19,0.75,0.46,0.26,0.32
20,0.47,0.28,0.17,0.2
21,0.61,0.27,0.23,0.26
22,0.65,0.29,0.22,0.3
23,1.02,0.29,0.34,0.43
24,0.76,0.22,0.26,0.35
25,0.62,0.46,0.19,0.25
26,0.68,1.26,0.15,0.18
27,1.44,0.3,0.44,0.51
28,0.97,0.2,0.37,0.47
29,0.63,0.19,0.26,0.26
30,0.6,0.23,0.2,0.3
31,0.91,0.29,0.32,0.4
32,0.77,0.26,0.27,0.33
33,0.54,0.18,0.18,0.22
34,0.62,0.16,0.2,0.27
35,0.93,0.29,0.33,0.42
36,0.79,0.16,0.29,0.36
37,0.63,0.16,0.22,0.28
38,0.48,0.15,0.14,0.18
39,0.42,0.17,0.14,0.16
40,0.53,0.17,0.16,0.2
41,0.86,0.16,0.27,0.42
42,0.92,0.16,0.33,0.43
43,0.83,0.16,0.3,0.38
44,0.68,0.15,0.23,0.31
45,0.5,0.15,0.16,0.21
46,0.53,0.2,0.17,0.23
47,0.85,0.17,0.31,0.4
48,0.64,0.16,0.22,0.31
49,0.49,0.15,0.15,0.19
50,0.46,0.17,0.16,0.21
51,0.66,0.18,0.24,0.33
52,0.5,0.16,0.17,0.22
53,0.45,0.17,0.13,0.15
54,0.56,0.17,0.16,0.22
55,0.93,0.17,0.33,0.43
56,0.77,0.17,0.25,0.33
57,0.58,0.17,0.17,0.23
58,0.49,0.17,0.14,0.17
59,0.8,0.17,0.27,0.35
60,0.62,0.17,0.19,0.26
61,0.48,0.17,0.14,0.16
62,0.52,0.17,0.17,0.17
63,0.88,0.17,0.27,0.43
64,0.88,0.17,0.29,0.4
65,0.77,0.17,0.24,0.34
66,0.64,0.17,0.19,0.27
67,0.48,0.17,0.13,0.18
68,0.52,0.17,0.14,0.2
69,0.82,0.17,0.28,0.36
70,0.67,0.17,0.21,0.28
71,0.52,0.17,0.15,0.19
72,0.44,0.17,0.12,0.14
73,0.53,0.17,0.14,0.21
74,0.59,0.17,0.18,0.24
75,0.85,0.17,0.29,0.37
76,0.72,0.17,0.23,0.31
77,0.56,0.17,0.16,0.22
78,0.48,0.17,0.12,0.18
79,0.68,0.17,0.21,0.29
80,0.51,0.17,0.14,0.19
81,0.47,0.17,0.12,0.17
82,0.75,0.17,0.24,0.34
83,0.6,0.17,0.17,0.25
84,0.45,0.17,0.12,0.16
85,0.45,0.17,0.12,0.15
86,0.64,0.17,0.19,0.27
87,0.48,0.17,0.13,0.17
88,0.43,0.17,0.12,0.13
89,0.54,0.17,0.15,0.21
90,0.83,0.17,0.28,0.37
91,0.67,0.17,0.21,0.28
92,0.5,0.17,0.13,0.19
93,0.43,0.17,0.11,0.14
94,0.67,0.17,0.2,0.29
95,0.49,0.17,0.13,0.18
96,0.42,0.17,0.1,0.14
97,0.54,0.17,0.15,0.21
98,0.52,0.17,0.14,0.19
99,0.73,0.17,0.24,0.31
100,0.58,0.17,0.17,0.23
101,0.45,0.17,0.12,0.15
102,0.41,0.17,0.1,0.13
103,0.41,0.17,0.1,0.13
104,0.59,0.17,0.17,0.23
105,0.79,0.17,0.26,0.36
106,0.65,0.17,0.19,0.28
107,0.53,0.17,0.14,0.21
108,0.41,0.17,0.1,0.14
109,0.4,0.17,0.1,0.13
110,0.43,0.17,0.11,0.14
111,0.74,0.17,0.2,0.37
112,0.81,0.17,0.27,0.35
113,0.66,0.17,0.21,0.27
114,0.52,0.17,0.15,0.19
115,0.42,0.17,0.11,0.14
116,0.44,0.17,0.12,0.14
117,0.71,0.17,0.21,0.33
118,0.75,0.17,0.24,0.33
119,0.61,0.17,0.18,0.25
120,0.49,0.17,0.13,0.18
121,0.4,0.17,0.1,0.12
122,0.39,0.17,0.09,0.12
123,0.38,0.17,0.09,0.12
124,0.41,0.17,0.1,0.13
125,0.58,0.17,0.15,0.25
126,0.7,0.17,0.22,0.3
127,0.54,0.17,0.16,0.2
128,0.4,0.17,0.1,0.13
129,0.43,0.17,0.1,0.15
130,0.57,0.17,0.17,0.23
131,0.43,0.17,0.1,0.15
132,0.4,0.17,0.1,0.13
133,0.53,0.17,0.16,0.19
134,0.39,0.17,0.09,0.12
135,0.4,0.17,0.09,0.13
136,0.53,0.17,0.14,0.2
137,0.42,0.17,0.1,0.14
138,0.42,0.17,0.1,0.14
139,0.58,0.17,0.16,0.25
140,0.71,0.17,0.22,0.3
141,0.54,0.17,0.15,0.21
142,0.42,0.17,0.1,0.14
143,0.4,0.17,0.1,0.13
144,0.53,0.17,0.15,0.21
145,0.41,0.17,0.1,0.13
146,0.38,0.17,0.09,0.12
147,0.48,0.17,0.12,0.18
148,0.4,0.17,0.1,0.12
149,0.44,0.17,0.13,0.14
150,0.51,0.17,0.13,0.2
151,0.6,0.17,0.17,0.25
152,0.45,0.17,0.11,0.16
153,0.38,0.17,0.09,0.11
154,0.41,0.17,0.1,0.13
155,0.47,0.17,0.12,0.18
156,0.6,0.17,0.18,0.24
157,0.46,0.17,0.12,0.15
158,0.38,0.17,0.09,0.11
159,0.37,0.17,0.09,0.11
160,0.42,0.17,0.1,0.14
161,0.54,0.17,0.15,0.21
162,0.41,0.17,0.1,0.14
163,0.38,0.17,0.09,0.11
164,0.38,0.17,0.09,0.11
165,0.42,0.17,0.1,0.15
166,0.54,0.17,0.15,0.21
167,0.41,0.17,0.09,0.14
168,0.37,0.17,0.08,0.11
169,0.38,0.17,0.09,0.11
170,0.4,0.17,0.09,0.13
171,0.54,0.17,0.16,0.2
172,0.41,0.17,0.1,0.13
173,0.36,0.17,0.08,0.11
174,0.36,0.17,0.08,0.1
175,0.4,0.17,0.09,0.13
176,0.56,0.17,0.16,0.23
177,0.42,0.17,0.1,0.14
178,0.36,0.17,0.08,0.1
179,0.35,0.17,0.08,0.1
180,0.36,0.17,0.08,0.1
