epoch,G,D,cycle,id
0,1.39,0.35,0.47,0.62
1,1.24,0.31,0.41,0.54
2,1.03,0.51,0.31,0.38
3,0.74,0.33,0.21,0.23
4,1.26,0.33,0.41,0.55
5,1.21,0.3,0.39,0.52
6,1.11,0.29,0.35,0.46
7,0.89,0.28,0.27,0.33
8,0.94,0.28,0.29,0.37
9,1.19,0.27,0.38,0.51
10,1.15,0.26,0.36,0.49
11,1.1,0.26,0.34,0.45
12,1.05,0.35,0.29,0.39
13,0.84,0.24,0.21,0.3
14,1.14,0.25,0.41,0.42
15,1.2,0.35,0.38,0.49
16,1.12,0.26,0.36,0.46
17,1.04,0.23,0.33,0.41
18,0.91,0.25,0.29,0.33
19,0.79,0.21,0.2,0.29
20,0.89,0.24,0.24,0.35
21,1.0,0.25,0.38,0.41
22,1.19,0.21,0.38,0.5
23,1.1,0.24,0.36,0.47
24,1.06,0.2,0.34,0.44
25,0.92,0.2,0.31,0.38
26,0.76,0.24,0.24,0.29
27,0.66,0.19,0.18,0.29
28,1.07,0.25,0.32,0.48
29,0.8,0.22,0.24,0.37
30,0.5,0.2,0.14,0.18
31,0.71,0.24,0.25,0.32
32,0.52,0.22,0.14,0.18
33,0.66,0.2,0.18,0.26
34,1.12,0.21,0.35,0.38
35,1.01,0.19,0.36,0.46
36,0.88,0.16,0.32,0.4
37,0.78,0.2,0.28,0.33
38,0.59,0.17,0.19,0.22
39,0.44,0.16,0.13,0.16
40,0.71,0.24,0.19,0.28
41,1.15,0.19,0.42,0.55
42,1.04,0.19,0.35,0.47
43,0.91,0.18,0.31,0.41
44,0.81,0.19,0.27,0.35
45,0.63,0.19,0.2,0.25
46,0.52,0.14,0.13,0.21
47,0.57,0.19,0.19,0.3
48,0.53,0.17,0.19,0.21
49,0.82,0.17,0.28,0.36
50,0.65,0.17,0.21,0.25
51,0.48,0.17,0.13,0.17
52,0.5,0.16,0.14,0.21
53,0.87,0.16,0.32,0.37
54,0.9,0.17,0.33,0.43
55,0.76,0.15,0.26,0.34
56,0.6,0.16,0.19,0.23
57,0.47,0.15,0.12,0.19
58,0.62,0.16,0.17,0.27
59,0.63,0.14,0.22,0.24
60,0.81,0.15,0.29,0.38
61,0.69,0.16,0.23,0.29
62,0.48,0.13,0.14,0.16
63,0.41,0.15,0.13,0.16
64,0.83,0.16,0.28,0.36
65,0.6,0.14,0.19,0.23
66,0.46,0.15,0.13,0.19
67,0.73,0.18,0.22,0.33
68,0.44,0.14,0.11,0.16
69,0.7,0.16,0.24,0.28
70,0.9,0.15,0.32,0.42
71,0.76,0.15,0.26,0.34
72,0.55,0.15,0.18,0.23
73,0.51,0.18,0.16,0.21
74,0.96,0.19,0.34,0.47
75,0.6,0.17,0.17,0.26
76,0.55,0.17,0.17,0.2
77,0.86,0.18,0.3,0.38
78,0.73,0.17,0.24,0.3
79,0.53,0.17,0.16,0.19
80,0.49,0.17,0.13,0.18
81,0.81,0.17,0.27,0.36
82,0.64,0.17,0.19,0.26
83,0.44,0.17,0.11,0.15
84,0.43,0.17,0.12,0.13
85,0.69,0.17,0.23,0.28
86,0.47,0.17,0.13,0.16
87,0.43,0.17,0.11,0.13
88,0.73,0.17,0.24,0.31
89,0.49,0.17,0.14,0.17
90,0.48,0.17,0.13,0.17
91,0.88,0.17,0.3,0.4
92,0.73,0.17,0.24,0.31
93,0.52,0.17,0.15,0.19
94,0.44,0.17,0.11,0.15
95,0.71,0.17,0.22,0.3
96,0.43,0.17,0.11,0.14
97,0.57,0.17,0.17,0.21
98,0.86,0.17,0.29,0.38
99,0.71,0.17,0.23,0.3
100,0.53,0.17,0.16,0.19
101,0.41,0.17,0.1,0.13
102,0.46,0.17,0.12,0.16
103,0.99,0.17,0.33,0.48
104,0.88,0.17,0.3,0.4
105,0.75,0.17,0.25,0.32
106,0.58,0.17,0.18,0.22
107,0.55,0.23,0.11,0.15
108,0.48,0.18,0.11,0.14
109,0.79,0.18,0.22,0.32
110,0.85,0.28,0.12,0.17
111,0.39,0.19,0.14,0.15
112,0.62,0.15,0.2,0.24
113,0.57,0.15,0.17,0.23
114,0.82,0.15,0.28,0.37
115,0.69,0.15,0.22,0.3
116,0.51,0.15,0.14,0.19
117,0.52,0.16,0.16,0.2
118,0.76,0.17,0.26,0.33
119,0.59,0.15,0.19,0.23
120,0.44,0.15,0.12,0.14
121,0.4,0.15,0.1,0.12
122,0.4,0.15,0.1,0.12
123,0.44,0.15,0.13,0.15
124,0.71,0.15,0.25,0.32
125,0.53,0.16,0.18,0.21
126,0.43,0.15,0.11,0.14
127,0.46,0.17,0.13,0.2
128,0.71,0.15,0.24,0.29
129,0.77,0.15,0.27,0.35
130,0.61,0.16,0.2,0.25
131,0.72,0.16,0.29,0.3
132,0.63,0.19,0.16,0.2
133,0.78,0.15,0.26,0.35
134,0.66,0.15,0.21,0.28
135,0.49,0.17,0.14,0.18
136,0.47,0.15,0.12,0.17
137,0.66,0.15,0.19,0.28
138,0.46,0.14,0.11,0.16
139,0.59,0.15,0.17,0.24
140,0.73,0.17,0.24,0.31
141,0.58,0.16,0.18,0.22
142,0.38,0.17,0.12,0.15
143,0.31,0.2,0.1,0.13
144,0.3,0.2,0.1,0.12
145,0.34,0.2,0.12,0.14
146,0.58,0.2,0.22,0.28
