epoch,G,D,cycle,id
0,0.51,0.35,0.09,0.12
1,0.48,0.35,0.08,0.1
2,0.5,0.45,0.06,0.07
3,0.48,0.32,0.08,0.1
4,0.46,0.31,0.07,0.09
5,0.38,0.31,0.04,0.05
6,0.67,0.3,0.2,0.23
7,0.47,0.3,0.08,0.1
8,0.46,0.29,0.07,0.09
9,0.43,0.27,0.06,0.08
10,0.38,0.27,0.05,0.06
11,0.52,0.32,0.03,0.04
12,0.47,0.32,0.08,0.1
13,0.44,0.27,0.07,0.09
14,0.39,0.25,0.06,0.07
15,0.38,0.25,0.08,0.07
16,0.39,0.25,0.06,0.08
17,0.3,0.23,0.03,0.04
18,0.4,0.22,0.11,0.12
19,0.45,0.26,0.07,0.1
20,0.39,0.24,0.06,0.08
21,0.28,0.19,0.05,0.06
22,0.27,0.22,0.03,0.03
23,0.24,0.25,0.06,0.06
24,0.19,0.18,0.03,0.03
25,0.42,0.35,0.07,0.08
26,0.36,0.22,0.08,0.09
27,0.4,0.23,0.06,0.08
28,0.28,0.19,0.05,0.06
29,0.21,0.19,0.04,0.04
30,0.22,0.19,0.03,0.03
31,0.23,0.16,0.03,0.03
32,0.26,0.17,0.05,0.06
33,0.16,0.18,0.03,0.03
34,0.22,0.16,0.03,0.04
35,0.29,0.21,0.07,0.08
36,0.27,0.2,0.05,0.05
37,0.19,0.16,0.03,0.03
38,0.27,0.17,0.04,0.05
39,0.27,0.2,0.04,0.05
40,0.31,0.19,0.06,0.07
41,0.29,0.17,0.05,0.06
42,0.24,0.17,0.03,0.03
43,0.27,0.17,0.04,0.05
44,0.32,0.18,0.07,0.08
45,0.32,0.17,0.07,0.08
46,0.29,0.17,0.05,0.06
47,0.23,0.18,0.03,0.03
48,0.3,0.17,0.06,0.07
49,0.33,0.17,0.07,0.08
50,0.3,0.17,0.05,0.07
51,0.26,0.17,0.04,0.04
52,0.24,0.17,0.03,0.04
53,0.28,0.17,0.05,0.06
54,0.23,0.17,0.03,0.03
55,0.23,0.17,0.02,0.03
56,0.28,0.17,0.05,0.06
57,0.32,0.19,0.06,0.08
58,0.3,0.17,0.05,0.07
59,0.26,0.17,0.04,0.04
60,0.23,0.17,0.02,0.03
61,0.26,0.19,0.04,0.04
62,0.27,0.17,0.04,0.05
63,0.31,0.17,0.06,0.07
64,0.28,0.17,0.05,0.06
65,0.23,0.18,0.03,0.03
66,0.23,0.17,0.02,0.03
67,0.3,0.17,0.05,0.07
68,0.25,0.18,0.03,0.04
69,0.24,0.17,0.03,0.04
70,0.31,0.17,0.06,0.07
71,0.27,0.17,0.04,0.05
72,0.22,0.17,0.02,0.02
73,0.24,0.17,0.03,0.04
74,0.3,0.17,0.05,0.07
75,0.26,0.17,0.04,0.04
76,0.23,0.17,0.02,0.03
77,0.26,0.17,0.04,0.04
78,0.26,0.17,0.04,0.04
79,0.3,0.17,0.05,0.07
80,0.26,0.17,0.04,0.05
81,0.23,0.17,0.02,0.03
82,0.24,0.17,0.03,0.03
83,0.3,0.17,0.05,0.06
84,0.31,0.17,0.06,0.08
85,0.29,0.17,0.05,0.06
86,0.24,0.17,0.03,0.03
87,0.24,0.17,0.03,0.04
88,0.3,0.17,0.05,0.07
89,0.26,0.17,0.04,0.05
90,0.22,0.17,0.02,0.02
91,0.25,0.17,0.03,0.04
92,0.24,0.17,0.03,0.03
93,0.29,0.17,0.05,0.06
94,0.25,0.17,0.03,0.04
95,0.24,0.17,0.03,0.03
96,0.29,0.17,0.05,0.06
97,0.24,0.17,0.03,0.03
98,0.24,0.17,0.03,0.04
99,0.29,0.17,0.05,0.06
100,0.25,0.17,0.03,0.04
101,0.23,0.17,0.02,0.03
102,0.27,0.17,0.04,0.05
103,0.22,0.17,0.02,0.02
104,0.23,0.17,0.02,0.03
105,0.29,0.17,0.05,0.06
106,0.25,0.17,0.03,0.04
107,0.23,0.17,0.02,0.03
108,0.26,0.17,0.04,0.05
109,0.23,0.17,0.02,0.03
110,0.26,0.17,0.04,0.05
111,0.22,0.17,0.02,0.02
112,0.21,0.17,0.02,0.02
113,0.21,0.17,0.01,0.02
114,0.21,0.17,0.02,0.02
115,0.28,0.17,0.04,0.06
