epoch,G,D,cycle,id
0,2.48,1.9,0.08,0.54
1,2.44,1.96,0.07,0.47
2,2.43,2.21,0.06,0.43
3,2.38,1.59,0.07,0.48
4,2.14,1.43,0.06,0.37
5,2.35,1.39,0.05,0.5
6,1.89,1.14,0.06,0.31
7,2.11,1.11,0.07,0.46
8,3.9,2.19,0.09,0.63
9,2.49,1.36,0.08,0.57
10,2.45,1.21,0.08,0.57
11,2.38,1.17,0.08,0.58
12,2.21,1.01,0.08,0.59
13,1.83,0.72,0.1,0.68
14,1.29,0.72,0.11,0.7
15,1.64,0.87,0.08,0.54
16,1.52,0.79,0.23,1.21
17,1.13,0.66,0.09,0.55
18,0.82,0.48,0.12,0.59
19,0.72,0.35,0.1,0.5
20,0.62,0.36,0.09,0.42
21,0.46,0.44,0.08,0.27
22,0.4,0.4,0.05,0.21
23,0.94,0.48,0.11,0.47
24,0.91,0.85,0.07,0.32
25,0.44,0.35,0.06,0.27
26,0.67,0.29,0.07,0.45
27,0.57,0.39,0.07,0.38
28,0.38,0.26,0.05,0.21
29,0.54,0.25,0.06,0.35
30,0.64,0.26,0.08,0.44
31,0.56,0.17,0.06,0.37
32,0.45,0.17,0.06,0.26
33,0.33,0.18,0.04,0.16
34,0.38,0.18,0.03,0.22
35,0.51,0.15,0.06,0.33
36,0.6,0.24,0.07,0.4
37,0.5,0.24,0.05,0.3
38,0.38,0.24,0.05,0.19
39,0.36,0.19,0.04,0.22
40,0.54,0.16,0.06,0.35
41,0.39,0.16,0.04,0.23
42,0.35,0.18,0.03,0.21
43,0.5,0.18,0.04,0.33
44,0.33,0.25,0.03,0.19
45,0.46,0.18,0.05,0.32
46,0.59,0.18,0.06,0.39
47,0.53,0.19,0.05,0.29
48,0.3,0.27,0.04,0.16
49,0.32,0.16,0.03,0.16
50,0.29,0.23,0.03,0.14
51,0.36,0.22,0.03,0.21
52,0.57,0.19,0.06,0.38
53,0.45,0.18,0.05,0.27
54,0.3,0.17,0.03,0.15
55,0.31,0.21,0.03,0.16
56,3.0,7.46,0.04,0.2
57,1.84,0.19,0.28,1.38
58,0.73,0.18,0.08,0.49
59,0.65,0.18,0.07,0.45
60,0.61,0.18,0.07,0.42
61,0.6,0.17,0.06,0.39
62,0.57,0.16,0.06,0.37
63,0.56,0.17,0.05,0.34
64,0.49,0.15,0.05,0.3
65,0.41,1.08,0.04,0.25
66,0.5,0.23,0.03,0.21
67,0.71,0.22,0.1,0.49
68,0.51,0.16,0.07,0.31
69,0.59,0.16,0.08,0.38
70,0.49,0.15,0.06,0.29
71,0.36,0.17,0.04,0.19
72,0.39,0.17,0.04,0.21
73,0.53,0.15,0.06,0.34
74,0.42,0.15,0.05,0.23
75,0.34,0.16,0.03,0.17
76,0.44,0.15,0.04,0.26
77,0.31,0.16,0.03,0.14
78,0.35,0.15,0.03,0.17
79,0.54,0.15,0.06,0.33
80,0.6,0.16,0.06,0.39
81,0.52,0.16,0.05,0.33
82,0.4,0.16,0.04,0.22
83,0.33,0.14,0.03,0.15
84,0.46,0.16,0.05,0.28
85,0.32,0.15,0.03,0.15
86,0.44,0.17,0.05,0.26
87,0.55,0.15,0.06,0.35
88,0.44,0.16,0.05,0.26
89,0.31,0.16,0.03,0.14
90,0.4,0.15,0.04,0.21
91,0.53,0.16,0.06,0.34
92,0.39,0.16,0.04,0.23
93,0.32,0.16,0.02,0.14
94,0.37,0.17,0.03,0.22
95,0.46,0.15,0.04,0.25
96,0.53,0.16,0.06,0.36
97,0.45,0.16,0.05,0.26
98,0.29,0.16,0.03,0.14
99,0.41,0.15,0.04,0.22
100,0.51,0.18,0.06,0.34
101,0.37,0.17,0.04,0.22
102,0.32,0.15,0.02,0.14
103,0.35,0.16,0.03,0.21
104,0.49,0.16,0.05,0.28
105,0.55,0.19,0.07,0.36
106,0.42,0.16,0.05,0.23
107,0.3,0.15,0.03,0.13
108,0.34,0.16,0.02,0.15
109,0.27,0.17,0.03,0.14
110,0.46,0.17,0.04,0.24
111,0.57,0.17,0.05,0.35
112,0.45,0.17,0.05,0.24
113,0.33,0.16,0.03,0.13
114,0.29,0.19,0.02,0.16
115,0.34,0.17,0.02,0.15
116,0.53,0.19,0.07,0.34
117,0.39,0.16,0.04,0.18
118,0.3,0.18,0.03,0.17
119,0.57,0.17,0.06,0.35
120,3.55,0.54,0.04,0.24
121,1.22,0.15,0.15,0.79
122,0.57,0.26,0.05,0.33
123,0.4,0.18,0.03,0.26
124,0.39,0.23,0.03,0.18
125,0.36,0.17,0.02,0.15
126,0.37,0.15,0.03,0.17
127,0.3,0.17,0.02,0.15
128,0.43,0.17,0.04,0.22
129,0.33,0.17,0.02,0.13
130,0.32,0.17,0.02,0.13
131,0.36,0.23,0.02,0.15
132,0.39,0.17,0.03,0.18
133,0.48,0.16,0.04,0.26
134,0.34,0.15,0.03,0.15
135,0.32,0.16,0.02,0.14
136,0.44,0.15,0.04,0.23
137,0.26,0.16,0.02,0.12
138,0.35,0.17,0.02,0.14
139,0.43,0.15,0.04,0.23
140,0.27,0.16,0.02,0.12
141,0.32,0.16,0.02,0.13
142,0.34,0.16,0.03,0.18
143,0.37,0.16,0.03,0.17
144,0.48,0.15,0.05,0.29
145,0.33,0.14,0.02,0.14
146,0.3,0.18,0.03,0.17
147,0.48,0.16,0.05,0.28
148,0.28,0.17,0.03,0.14
149,0.36,0.16,0.03,0.16
150,0.47,0.16,0.05,0.26
151,0.33,0.15,0.02,0.14
152,0.32,0.16,0.02,0.12
153,0.38,0.15,0.03,0.18
154,0.33,0.14,0.02,0.15
155,0.52,0.16,0.04,0.31
156,0.33,0.14,0.02,0.17
157,0.38,0.15,0.03,0.18
158,0.49,0.17,0.05,0.3
159,0.37,0.15,0.03,0.17
160,0.3,0.15,0.02,0.13
161,0.37,0.15,0.04,0.22
162,0.34,0.17,0.02,0.14
163,0.41,0.16,0.02,0.21
164,0.41,0.15,0.04,0.22
165,0.56,0.16,0.05,0.33
166,0.39,0.15,0.04,0.19
167,0.32,0.15,0.02,0.13
168,0.35,0.15,0.03,0.18
169,0.41,0.15,0.04,0.2
170,0.47,0.15,0.05,0.3
171,0.38,0.16,0.03,0.17
172,0.29,0.17,0.02,0.13
173,0.47,0.17,0.04,0.25
174,0.33,0.16,0.02,0.13
175,0.3,0.16,0.02,0.14
176,0.39,0.16,0.04,0.19
177,0.4,0.15,0.03,0.2
178,0.57,0.14,0.05,0.35
179,0.43,0.16,0.05,0.28
180,0.34,0.15,0.02,0.14
181,0.24,0.2,0.02,0.14
182,0.36,0.17,0.04,0.22
183,0.29,0.16,0.02,0.13
184,0.42,0.16,0.03,0.21
185,0.34,0.16,0.03,0.17
186,0.48,0.15,0.05,0.3
187,0.32,0.15,0.04,0.17
188,0.32,0.16,0.02,0.14
189,0.42,0.15,0.05,0.24
190,0.31,0.14,0.02,0.14
191,0.33,0.14,0.02,0.15
192,0.43,0.17,0.05,0.29
193,0.59,0.17,0.05,0.36
194,0.42,0.15,0.05,0.23
195,0.32,0.14,0.02,0.12
196,0.24,0.18,0.02,0.13
197,0.37,0.16,0.04,0.2
198,0.33,0.15,0.02,0.13
199,0.36,0.16,0.03,0.22
200,0.34,0.14,0.02,0.15
201,0.45,0.15,0.05,0.27
202,0.34,0.13,0.03,0.14
203,0.29,0.15,0.02,0.13
204,0.48,0.17,0.05,0.26
205,0.33,0.15,0.03,0.13
206,0.26,0.15,0.02,0.12
207,0.41,0.15,0.04,0.2
208,0.28,0.16,0.02,0.14
209,0.42,0.15,0.04,0.23
210,0.34,0.14,0.03,0.16
211,0.5,0.16,0.05,0.29
212,0.33,0.14,0.03,0.14
213,0.28,0.15,0.02,0.13
214,0.39,0.15,0.04,0.18
215,0.3,0.15,0.02,0.16
216,0.52,0.16,0.05,0.31
217,0.35,0.14,0.04,0.18
218,0.29,0.15,0.03,0.15
219,0.39,0.18,0.04,0.2
220,0.47,0.17,0.06,0.24
221,0.47,0.18,0.05,0.21
222,3.59,3.82,0.03,0.14
223,1.16,0.13,0.16,0.82
224,1.19,0.33,0.1,0.58
225,0.9,0.13,0.11,0.61
226,0.83,0.13,0.1,0.56
227,0.78,0.13,0.09,0.51
228,0.73,0.13,0.09,0.48
229,0.69,0.14,0.08,0.43
230,0.63,0.13,0.08,0.37
231,0.56,0.13,0.08,0.3
232,0.5,0.13,0.08,0.25
233,0.46,0.13,0.07,0.22
234,0.42,0.13,0.06,0.19
235,0.38,0.12,0.04,0.17
236,0.37,0.12,0.03,0.16
237,0.39,0.13,0.05,0.17
238,0.37,0.12,0.03,0.17
239,0.44,0.13,0.05,0.22
240,0.35,0.13,0.03,0.14
241,0.34,0.13,0.03,0.14
242,0.34,0.13,0.03,0.14
243,0.39,0.12,0.03,0.18
244,0.49,0.13,0.05,0.27
245,0.36,0.15,0.04,0.15
246,0.36,0.13,0.03,0.16
247,0.46,0.13,0.05,0.24
248,0.34,0.13,0.03,0.14
249,0.33,0.13,0.02,0.14
250,0.41,0.13,0.05,0.2
251,0.33,0.13,0.02,0.13
252,0.34,0.12,0.03,0.14
253,0.4,0.13,0.03,0.19
254,0.52,0.13,0.05,0.31
255,0.38,0.13,0.04,0.17
256,0.33,0.12,0.02,0.13
257,0.39,0.13,0.04,0.19
258,0.32,0.13,0.02,0.12
259,0.38,0.13,0.04,0.17
260,0.33,0.12,0.02,0.14
261,0.47,0.13,0.05,0.26
262,0.33,0.13,0.03,0.13
263,0.36,0.13,0.03,0.17
264,0.52,0.13,0.06,0.3
265,0.36,0.14,0.05,0.16
266,0.32,0.14,0.02,0.12
267,0.26,0.15,0.02,0.12
268,0.36,0.13,0.03,0.17
269,0.53,0.14,0.06,0.32
270,0.34,0.14,0.04,0.15
271,0.36,0.15,0.03,0.16
272,0.35,0.16,0.04,0.19
273,0.31,0.14,0.02,0.12
274,0.36,0.17,0.05,0.21
275,0.31,0.14,0.02,0.12
276,0.29,0.15,0.04,0.16
277,0.49,0.14,0.06,0.26
278,0.5,0.18,0.06,0.34
279,0.39,0.15,0.06,0.21
280,0.31,0.16,0.03,0.13
281,0.3,0.2,0.04,0.17
282,0.37,0.17,0.06,0.19
283,0.32,0.15,0.03,0.13
284,0.28,0.15,0.02,0.12
285,0.31,0.18,0.03,0.16
286,0.39,0.16,0.04,0.23
287,0.57,0.17,0.06,0.37
288,0.43,0.18,0.07,0.28
289,0.37,0.14,0.04,0.16
290,0.29,0.15,0.02,0.13
291,0.43,0.17,0.07,0.27
292,0.31,0.16,0.02,0.12
293,0.26,0.18,0.03,0.15
294,0.44,0.15,0.06,0.25
295,0.3,0.15,0.04,0.14
296,0.3,0.16,0.03,0.16
297,0.5,0.18,0.07,0.28
298,0.39,0.17,0.06,0.16
299,0.41,0.17,0.03,0.2
300,0.52,0.17,0.07,0.27
301,0.46,0.17,0.06,0.22
302,0.4,0.17,0.04,0.18
303,0.35,0.17,0.03,0.14
304,0.3,0.17,0.02,0.11
305,0.3,0.17,0.02,0.1
306,0.33,0.17,0.03,0.12
307,0.3,0.17,0.02,0.11
308,0.34,0.17,0.03,0.14
309,0.3,0.17,0.02,0.1
310,0.29,0.17,0.02,0.1
311,0.32,0.17,0.02,0.12
312,0.37,0.17,0.04,0.16
313,0.3,0.17,0.02,0.1
314,0.29,0.17,0.02,0.1
315,0.31,0.17,0.02,0.11
316,0.32,0.16,0.02,0.12
317,0.35,0.17,0.04,0.16
318,0.26,0.16,0.02,0.11
319,0.3,0.16,0.02,0.11
320,0.29,0.14,0.02,0.12
321,0.31,0.16,0.02,0.11
322,0.35,0.14,0.04,0.15
323,0.23,0.16,0.02,0.1
324,0.29,0.15,0.02,0.11
325,0.26,0.16,0.03,0.13
326,0.31,0.14,0.02,0.14
327,0.35,0.16,0.05,0.2
328,0.3,0.14,0.02,0.12
329,0.24,0.16,0.02,0.11
330,0.28,0.16,0.02,0.11
331,0.27,0.16,0.02,0.12
332,0.39,0.17,0.04,0.19
333,0.3,0.15,0.03,0.12
334,0.3,0.16,0.03,0.13
335,0.3,0.15,0.02,0.11
336,0.27,0.15,0.02,0.1
337,0.36,0.17,0.04,0.19
338,0.31,0.16,0.03,0.12
339,0.28,0.15,0.02,0.11
340,0.29,0.16,0.03,0.13
341,0.37,0.14,0.03,0.19
342,0.35,0.17,0.05,0.2
343,0.33,0.16,0.03,0.13
344,0.26,0.15,0.02,0.1
345,0.3,0.16,0.02,0.11
346,0.28,0.14,0.02,0.11
347,0.36,0.18,0.05,0.21
348,0.3,0.14,0.02,0.11
349,0.23,0.16,0.02,0.1
350,0.3,0.15,0.02,0.11
351,0.31,0.15,0.03,0.14
352,0.28,0.14,0.02,0.1
353,0.3,0.15,0.03,0.13
354,0.31,0.14,0.02,0.12
355,0.35,0.15,0.05,0.17
356,0.29,0.14,0.03,0.11
357,0.24,0.15,0.02,0.11
358,0.33,0.15,0.03,0.15
359,0.28,0.14,0.02,0.11
360,0.32,0.15,0.03,0.15
361,0.27,0.15,0.02,0.11
362,0.3,0.15,0.02,0.11
363,0.33,0.14,0.02,0.14
364,0.35,0.15,0.05,0.17
365,0.3,0.15,0.02,0.12
366,0.28,0.14,0.02,0.11
367,0.36,0.15,0.04,0.16
368,0.25,0.15,0.02,0.1
369,0.3,0.14,0.02,0.11
370,0.31,0.14,0.04,0.14
371,0.27,0.14,0.02,0.1
372,0.28,0.14,0.02,0.11
373,0.33,0.14,0.03,0.15
374,0.39,0.15,0.04,0.19
375,0.31,0.14,0.03,0.12
376,0.27,0.14,0.02,0.11
377,0.35,0.15,0.03,0.15
378,0.26,0.14,0.02,0.1
379,0.29,0.14,0.02,0.1
380,0.3,0.13,0.03,0.13
381,0.27,0.14,0.02,0.1
382,0.28,0.14,0.02,0.1
383,0.32,0.14,0.03,0.14
384,0.38,0.14,0.04,0.17
385,0.27,0.14,0.02,0.11
386,0.3,0.14,0.02,0.11
387,0.28,0.15,0.03,0.12
388,0.29,0.14,0.02,0.1
