epoch,G,D,cycle,id
0,2.93,1.91,0.96,0.12
1,2.81,1.91,0.86,0.11
2,2.86,2.1,0.74,0.08
3,2.74,1.59,0.79,0.1
4,2.22,1.45,0.4,0.05
5,2.68,1.06,1.41,0.13
6,2.76,1.34,0.88,0.11
7,2.18,1.12,0.72,0.1
8,1.59,0.67,0.98,0.08
9,2.87,1.01,0.93,0.12
10,2.55,1.99,0.85,0.11
11,1.82,0.92,0.73,0.09
12,1.05,0.6,0.84,0.08
13,1.7,0.86,0.78,0.1
14,0.83,0.52,0.53,0.06
15,0.67,0.51,0.43,0.05
16,0.68,0.44,0.47,0.04
17,1.2,0.31,0.66,0.09
18,0.72,0.19,0.52,0.05
19,0.73,0.33,0.36,0.05
20,0.82,0.28,0.59,0.09
21,1.04,0.41,0.71,0.1
22,0.7,0.27,0.47,0.06
23,0.54,0.39,0.32,0.05
24,0.53,0.35,0.36,0.04
25,0.65,0.28,0.46,0.06
26,0.54,0.49,0.37,0.09
27,0.58,0.31,0.36,0.08
28,0.69,0.26,0.45,0.11
29,1.03,0.2,0.76,0.11
30,0.59,0.15,0.36,0.07
31,0.62,0.17,0.41,0.07
32,0.54,0.19,0.37,0.06
33,0.56,0.19,0.33,0.08
34,0.45,0.18,0.33,0.04
35,0.62,0.17,0.46,0.05
36,0.71,0.18,0.48,0.09
37,0.39,0.17,0.26,0.04
38,0.47,0.2,0.32,0.03
39,0.51,0.36,0.36,0.06
40,0.52,0.16,0.34,0.03
41,0.72,0.19,0.47,0.09
42,0.44,0.16,0.28,0.03
43,0.45,0.17,0.26,0.06
44,0.41,0.3,0.25,0.03
45,0.51,0.3,0.31,0.07
46,0.36,0.18,0.22,0.04
47,0.42,0.21,0.24,0.04
48,0.44,0.16,0.28,0.03
49,0.46,0.17,0.3,0.04
50,0.44,0.17,0.26,0.05
51,0.7,0.16,0.4,0.15
52,0.79,0.18,0.5,0.12
53,0.5,0.17,0.33,0.06
54,0.64,0.16,0.32,0.14
55,0.57,0.16,0.35,0.08
56,0.5,0.15,0.29,0.06
57,0.59,0.16,0.38,0.09
58,0.45,0.15,0.27,0.03
59,0.43,0.18,0.3,0.04
60,0.43,0.16,0.23,0.05
61,0.44,0.26,0.25,0.05
62,6.15,7.72,0.2,0.03
63,2.12,1.7,1.02,0.13
64,1.53,0.23,0.94,0.13
65,1.25,0.18,0.94,0.14
66,1.18,0.18,0.86,0.14
67,1.09,0.17,0.78,0.14
68,0.94,0.22,0.62,0.15
69,0.88,0.17,0.54,0.18
70,0.97,0.18,0.68,0.13
71,0.81,0.21,0.52,0.13
72,0.67,0.17,0.38,0.13
73,0.71,0.17,0.44,0.12
74,0.6,0.17,0.34,0.11
75,0.66,0.16,0.42,0.1
76,0.48,0.16,0.28,0.08
77,0.47,0.26,0.27,0.08
78,0.48,0.16,0.29,0.06
79,0.45,0.15,0.26,0.05
80,0.42,0.15,0.24,0.04
81,0.47,0.25,0.28,0.05
82,0.59,0.15,0.4,0.04
83,0.54,0.15,0.33,0.07
84,0.4,0.15,0.25,0.04
85,0.49,0.15,0.29,0.06
86,0.38,0.18,0.24,0.04
87,0.5,0.18,0.32,0.04
88,0.63,0.17,0.41,0.08
89,0.5,0.15,0.31,0.06
90,0.47,0.16,0.3,0.07
91,0.45,0.16,0.25,0.05
92,0.38,0.16,0.22,0.04
93,0.41,0.17,0.24,0.04
94,0.4,0.17,0.22,0.04
95,0.41,0.16,0.23,0.04
96,0.38,0.16,0.22,0.03
97,0.43,0.16,0.24,0.04
98,0.39,0.16,0.26,0.03
99,0.5,0.16,0.28,0.07
100,0.37,0.16,0.23,0.03
101,0.48,0.17,0.23,0.08
102,0.41,0.16,0.19,0.05
103,0.4,0.15,0.21,0.03
104,0.45,0.15,0.24,0.05
105,0.46,0.15,0.27,0.07
106,0.55,0.17,0.27,0.1
107,0.5,0.17,0.29,0.04
108,0.95,0.17,0.54,0.24
109,0.48,0.17,0.2,0.09
110,0.45,0.17,0.2,0.07
111,0.43,0.17,0.21,0.04
112,0.41,0.17,0.2,0.03
113,0.46,0.16,0.26,0.02
114,0.58,0.15,0.36,0.08
115,0.43,0.16,0.25,0.04
116,0.44,0.15,0.24,0.03
117,0.37,0.17,0.23,0.04
118,0.44,0.17,0.22,0.04
119,0.54,0.17,0.27,0.09
120,0.44,0.16,0.24,0.03
121,0.52,0.16,0.28,0.07
122,0.48,0.16,0.22,0.09
123,0.41,0.16,0.17,0.08
124,0.46,0.15,0.23,0.06
125,0.57,0.16,0.36,0.07
126,0.8,0.18,0.52,0.11
127,0.5,0.17,0.23,0.1
128,0.55,0.16,0.31,0.08
129,0.34,0.16,0.19,0.03
130,0.39,0.17,0.19,0.03
131,0.4,0.17,0.2,0.03
